"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.365419308E2,8.696914673E-2,9.740843811E0,7.698490906E-1
2.365519718E2,5.688171387E-2,9.750723267E0,7.614665222E-1
2.365620138E2,6.825805664E-2,9.768985291E0,7.191046143E-1
2.365720548E2,8.906478882E-2,9.758207703E0,6.965016174E-1
2.365820958E2,1.088237000E-1,9.746681671E0,7.393125916E-1
2.365921368E2,8.891510010E-2,9.744286652E0,8.189469910E-1
2.366021778E2,7.708969116E-2,9.750573578E0,8.804690552E-1
2.366122188E2,4.251159668E-2,9.762548676E0,8.828640747E-1
2.366222598E2,6.511459351E-2,9.764644318E0,8.038284302E-1
2.366323008E2,7.140151978E-2,9.752968597E0,7.252418518E-1
2.366423418E2,2.634521484E-2,9.751771088E0,6.747967529E-1
2.366523828E2,4.101470947E-2,9.762848053E0,6.288423157E-1
2.366624238E2,6.945556641E-2,9.746681671E0,5.966592407E-1
2.366724648E2,6.421646118E-2,9.768835602E0,5.975573730E-1
2.366825058E2,8.966354370E-2,9.756112061E0,7.059320068E-1
2.366925468E2,9.131011963E-2,9.747280426E0,8.009843445E-1
2.367025878E2,1.290316772E-1,9.758207703E0,8.309220886E-1
2.367126288E2,1.520837402E-1,9.764494629E0,7.851173401E-1
2.367226698E2,1.341210938E-1,9.766440582E0,6.846762085E-1
2.367327108E2,1.004411316E-1,9.773026886E0,5.984555054E-1
2.367427518E2,9.250762939E-2,9.763297119E0,5.430706787E-1
2.367527928E2,8.457412720E-2,9.758956146E0,5.267546082E-1
2.367628338E2,6.346801758E-2,9.761800232E0,5.499563599E-1
2.367728748E2,6.017486572E-2,9.764494629E0,6.134243774E-1
2.367829158E2,3.996688843E-2,9.761351166E0,5.843847656E-1
2.367929568E2,1.020877075E-1,9.776020660E0,5.128335571E-1
2.368029978E2,4.385879517E-2,9.758507080E0,5.530998230E-1
2.368130388E2,-1.496887207E-4,9.751172333E0,5.680686951E-1
2.368230798E2,2.814147949E-2,9.769284668E0,5.511538696E-1
2.368331208E2,6.990463257E-2,9.772577820E0,4.906796265E-1
2.368431618E2,9.415420532E-2,9.770931244E0,4.803511047E-1
2.368532028E2,9.101074219E-2,9.776469727E0,4.881349182E-1
2.368632438E2,1.116677856E-1,9.776469727E0,5.254074097E-1
2.368732848E2,1.336720276E-1,9.773326263E0,5.062472534E-1
2.368833268E2,1.661544800E-1,9.779014435E0,4.878355408E-1
2.368933678E2,1.480421448E-1,9.778265991E0,5.010081482E-1
2.369034088E2,1.324745178E-1,9.772727509E0,4.908293152E-1
2.369134498E2,5.583389282E-2,9.769584045E0,4.743635559E-1
2.369234908E2,5.134323120E-2,9.767488403E0,4.688250732E-1
2.369335318E2,5.718109131E-2,9.780810699E0,4.016148376E-1
2.369435728E2,5.987548828E-3,9.763596497E0,3.013233948E-1
2.369536138E2,2.694396973E-2,9.768685913E0,2.585124207E-1
2.369636548E2,6.271957397E-2,9.776918793E0,2.597099304E-1
2.369736958E2,7.080276489E-2,9.785301361E0,2.770738220E-1
2.369837368E2,9.370513916E-2,9.796228638E0,3.135978699E-1
2.369937778E2,8.921447754E-2,9.784702606E0,3.134481812E-1
2.370038188E2,1.218466187E-1,9.786798248E0,2.854563904E-1
2.370138598E2,1.622625732E-1,9.798324280E0,2.300715637E-1
2.370239008E2,1.375639343E-1,9.782756653E0,2.056723022E-1
2.370339418E2,8.666976929E-2,9.776170349E0,3.022215271E-1
2.370439828E2,5.298980713E-2,9.774823151E0,4.254153442E-1
2.370540238E2,2.424957275E-2,9.765991516E0,5.218148804E-1
2.370640648E2,2.844085693E-3,9.764195251E0,5.475613403E-1
2.370741058E2,3.457809448E-2,9.769284668E0,4.917274475E-1
2.370841468E2,7.409591675E-2,9.770631866E0,3.668870544E-1
2.370941878E2,1.056802368E-1,9.782457275E0,3.026705933E-1
2.371042288E2,1.323248291E-1,9.763297119E0,3.276686096E-1
2.371142698E2,8.801696777E-2,9.767488403E0,4.469705200E-1
2.371243108E2,8.128097534E-2,9.770332489E0,5.584886169E-1
2.371343518E2,7.170089722E-2,9.767488403E0,6.164181519E-1
2.371443928E2,4.565505981E-2,9.767937469E0,6.300398254E-1
2.371544338E2,5.209167480E-2,9.771979065E0,5.846841431E-1
2.371644748E2,2.918930054E-2,9.765093384E0,4.977149963E-1
2.371745158E2,5.523513794E-2,9.775421906E0,3.908372498E-1
2.371845568E2,8.247848511E-2,9.771080933E0,3.043171692E-1
2.371945978E2,7.274871826E-2,9.775272217E0,2.408491516E-1
2.372046398E2,9.939331055E-2,9.774374084E0,2.359094238E-1
2.372146808E2,1.636097717E-1,9.777667236E0,2.260299683E-1
2.372247218E2,1.369651794E-1,9.788145447E0,2.167492676E-1
2.372347628E2,9.654922485E-2,9.775571594E0,2.421963501E-1
2.372448038E2,9.894424438E-2,9.787995758E0,2.612068176E-1
2.372548448E2,5.837860107E-2,9.784403229E0,2.188449097E-1
2.372648858E2,8.846603394E-2,9.779313812E0,1.847158813E-1
2.372749268E2,9.699829102E-2,9.789642334E0,1.287322998E-1
2.372849678E2,7.873626709E-2,9.780661011E0,1.243913269E-1
2.372950088E2,5.852828979E-2,9.784253540E0,9.205856323E-2
2.373050498E2,5.134323120E-2,9.788295135E0,1.064286804E-1
2.373150908E2,5.508544922E-2,9.776020660E0,1.544787598E-1
2.373251318E2,4.445755005E-2,9.776469727E0,2.011816406E-1
2.373351728E2,6.122268677E-2,9.787097626E0,2.374063110E-1
2.373452138E2,7.289840698E-2,9.787097626E0,2.406994629E-1
2.373552548E2,1.046324158E-1,9.788444824E0,2.047741699E-1
2.373652958E2,1.700463867E-1,9.800569611E0,1.095721436E-1
2.373753368E2,1.469943237E-1,9.789193268E0,7.200027466E-2
2.373853778E2,9.415420532E-2,9.783505096E0,5.119354248E-2
2.373954188E2,6.750961304E-2,9.771829376E0,6.616241455E-2
2.374054595E2,3.323089600E-2,9.766141205E0,4.610412598E-2
2.374155005E2,3.427871704E-2,9.775122528E0,2.619552612E-2
2.374255415E2,4.640350342E-2,9.778715057E0,2.095642090E-3
2.374355825E2,6.825805664E-2,9.777218170E0,6.885681152E-3
2.374456235E2,9.535171509E-2,9.785151672E0,8.232879639E-3
2.374556645E2,9.175918579E-2,9.791588287E0,5.239105225E-3
2.374657055E2,9.190887451E-2,9.780361633E0,9.580078125E-3
2.374757465E2,6.526428223E-2,9.786498871E0,1.631607056E-2
2.374857875E2,5.164260864E-2,9.784253540E0,2.694396973E-2
2.374958285E2,3.382965088E-2,9.785750427E0,1.032852173E-2
2.375058695E2,5.044509888E-2,9.783355408E0,8.681945801E-3
2.375159105E2,4.011657715E-2,9.784403229E0,6.227050781E-2
2.375259525E2,3.951782227E-2,9.786349182E0,1.457968140E-1
2.375359935E2,1.224453735E-1,9.780361633E0,1.817221069E-1
2.375460345E2,1.324745178E-1,9.794582062E0,2.101629639E-1
2.375560755E2,1.513352966E-1,9.785600739E0,2.481838989E-1
2.375661165E2,1.519340515E-1,9.775421906E0,2.523751831E-1
2.375761575E2,1.160087585E-1,9.779014435E0,2.366578674E-1
2.375861985E2,5.478607178E-2,9.772128754E0,1.959425354E-1
2.375962395E2,1.197509766E-3,9.767338715E0,1.772314453E-1
2.376062805E2,-1.466949463E-2,9.779912567E0,9.295669556E-2
2.376163215E2,1.272354126E-2,9.775421906E0,-2.080673218E-2
2.376263625E2,7.229965210E-2,9.792935486E0,-1.227447510E-1
2.376364035E2,1.173559570E-1,9.787995758E0,-2.110610962E-1
2.376464445E2,1.390608215E-1,9.784253540E0,-2.037263489E-1
2.376564855E2,1.026864624E-1,9.790989532E0,-1.538800049E-1
2.376665265E2,2.395019531E-2,9.782756653E0,-7.065307617E-2
2.376765675E2,6.646179199E-2,9.775870972E0,-3.338058472E-2
2.376866085E2,8.128097534E-2,9.784103851E0,-9.460327148E-2
2.376966495E2,8.307723999E-2,9.798174591E0,-1.475930786E-1
2.377066905E2,5.418731689E-2,9.777816925E0,-1.348695374E-1
2.377167315E2,7.349716187E-2,9.776469727E0,-1.513352966E-1
2.377267725E2,9.729766846E-2,9.802365875E0,-1.466949463E-1
2.377368135E2,9.729766846E-2,9.789941711E0,-8.906478882E-2
2.377468545E2,9.864486694E-2,9.781559143E0,-1.916015625E-2
2.377568955E2,8.247848511E-2,9.775421906E0,1.706451416E-2
2.377669365E2,7.439529419E-2,9.789642334E0,5.119354248E-2
2.377769775E2,8.427474976E-2,9.791438599E0,3.981719971E-2
2.377870185E2,6.556365967E-2,9.777517548E0,4.236190796E-2
2.377970595E2,7.289840698E-2,9.780062256E0,7.244934082E-2
2.378071005E2,6.182144165E-2,9.790390778E0,9.714797974E-2
2.378171415E2,9.056167603E-2,9.779313812E0,1.384620667E-1
2.378271835E2,1.055305481E-1,9.788744202E0,1.625619507E-1
2.378372245E2,9.475296021E-2,9.787696381E0,1.691482544E-1
2.378472655E2,5.388793945E-2,9.774673462E0,1.815724182E-1
2.378573065E2,3.472778320E-2,9.776469727E0,2.171983337E-1
2.378673475E2,1.332229614E-2,9.766739960E0,2.444416809E-1
2.378773885E2,5.029541016E-2,9.761051788E0,2.621049500E-1
2.378874295E2,9.654922485E-2,9.774673462E0,2.257305908E-1
2.378974705E2,1.194515991E-1,9.787546692E0,2.016307068E-1
2.379075115E2,1.190025330E-1,9.777218170E0,2.263293457E-1
2.379175525E2,7.424560547E-2,9.771829376E0,2.636018372E-1
2.379275935E2,6.885681152E-2,9.772877197E0,3.212319946E-1
2.379376345E2,8.337661743E-2,9.786049805E0,2.859054565E-1
2.379476755E2,7.783813477E-2,9.775571594E0,2.486329651E-1
2.379577165E2,2.350112915E-2,9.778116302E0,2.853067017E-1
2.379677575E2,1.646575928E-2,9.784852295E0,3.129991150E-1
2.379777985E2,3.278182983E-2,9.769584045E0,2.788700867E-1
2.379878395E2,7.888595581E-2,9.774972839E0,2.891986084E-1
2.379978805E2,1.601669312E-1,9.790091400E0,3.191363525E-1
2.380079215E2,1.936972046E-1,9.765093384E0,3.549119568E-1
2.380179625E2,1.634600830E-1,9.783056030E0,3.888912964E-1
2.380280035E2,1.402583313E-1,9.783954163E0,4.727169800E-1
2.380380445E2,5.837860107E-3,9.773925018E0,5.532495117E-1
2.380480855E2,-6.271957397E-2,9.766290894E0,6.873706055E-1
2.380581265E2,-2.754272461E-2,9.760902100E0,6.759942627E-1
2.380681675E2,2.544708252E-2,9.764195251E0,4.876858521E-1
2.380782085E2,8.637039185E-2,9.775870972E0,3.159928894E-1
2.380882495E2,1.038839722E-1,9.770931244E0,2.272274780E-1
2.380982905E2,1.113684082E-1,9.781110077E0,2.275268555E-1
2.381083315E2,1.293310547E-1,9.779762878E0,2.936892700E-1
2.381183725E2,1.242416382E-1,9.785451050E0,3.902384949E-1
2.381284145E2,4.355941772E-2,9.771529999E0,4.174818420E-1
2.381384555E2,3.113525391E-2,9.780960388E0,3.731739807E-1
2.381484965E2,4.146377563E-2,9.773475952E0,2.782713318E-1
2.381585375E2,7.664062500E-2,9.784403229E0,2.662962341E-1
2.381685785E2,6.855743408E-2,9.778864746E0,3.085084534E-1
2.381786195E2,7.843688965E-2,9.783355408E0,2.743794250E-1
2.381886605E2,1.026864624E-1,9.792336731E0,2.207908630E-1
2.381987015E2,7.888595581E-2,9.770631866E0,2.350112915E-1
2.382087425E2,5.119354248E-2,9.791887665E0,2.799179077E-1
2.382187835E2,3.517684937E-2,9.776469727E0,2.609074402E-1
2.382288245E2,8.502319336E-2,9.764195251E0,1.989363098E-1
2.382388655E2,1.357676697E-1,9.775721283E0,1.809736633E-1
2.382489065E2,2.050735474E-1,9.785301361E0,1.204994202E-1
2.382589475E2,1.769320679E-1,9.787546692E0,7.888595581E-2
2.382689885E2,1.088237000E-1,9.774673462E0,1.281335449E-1
2.382790295E2,4.505630493E-2,9.779014435E0,1.630110168E-1
2.382890705E2,-2.335144043E-2,9.774972839E0,9.849517822E-2
2.382991115E2,-4.146377563E-2,9.766889648E0,-7.289840698E-2
2.383091525E2,-2.395019531E-2,9.786049805E0,-1.353186035E-1
2.383191935E2,5.523513794E-2,9.805209961E0,-2.088157654E-1
2.383292345E2,2.047741699E-1,9.798623657E0,-3.212319946E-1
2.383392755E2,2.189945984E-1,9.798324280E0,-3.174897766E-1
2.383493165E2,1.637594604E-1,9.790690155E0,-2.369572449E-1
2.383593575E2,7.110214233E-2,9.786199493E0,-1.372645569E-1
2.383693985E2,-5.673202515E-2,9.771080933E0,-1.661544800E-2
2.383794395E2,-9.355545044E-2,9.761800232E0,-1.347198486E-2
2.383894805E2,-8.128097534E-2,9.779164124E0,-1.281335449E-1
2.383995215E2,-1.930984497E-2,9.776320038E0,-2.698887634E-1
2.384095635E2,8.846603394E-2,9.786947937E0,-4.411326599E-1
2.384196045E2,2.258802795E-1,9.775870972E0,-4.866380310E-1
2.384296455E2,2.556683350E-1,9.793085175E0,-3.932322693E-1
2.384396865E2,2.231858826E-1,9.789642334E0,-2.071691895E-1
2.384497275E2,9.550140381E-2,9.785301361E0,2.754272461E-2
2.384597685E2,-2.739303589E-2,9.786498871E0,2.157014465E-1
2.384698095E2,-7.783813477E-2,9.776020660E0,2.110610962E-1
2.384798505E2,-4.385879517E-2,9.779164124E0,3.936813354E-2
2.384898915E2,7.619155884E-2,9.783355408E0,-2.089654541E-1
2.384999325E2,1.761836243E-1,9.787247314E0,-4.182302856E-1
2.385099735E2,1.917512512E-1,9.783804474E0,-4.206253052E-1
2.385200145E2,1.528321838E-1,9.778565369E0,-2.655477905E-1
2.385300555E2,7.948471069E-2,9.787696381E0,3.667373657E-2
2.385400965E2,-1.796264648E-2,9.786947937E0,3.100053406E-1
2.385501375E2,3.802093506E-2,9.780960388E0,3.936813354E-1
2.385601785E2,1.646575928E-3,9.793234863E0,2.405497742E-1
2.385702195E2,2.409988403E-2,9.772128754E0,1.013392639E-1
2.385802605E2,5.867797852E-2,9.769733734E0,1.017883301E-2
2.385903015E2,9.624984741E-2,9.778415680E0,-8.652008057E-2
2.386003425E2,1.694476318E-1,9.784253540E0,-2.679428101E-1
2.386103835E2,1.459465027E-1,9.770332489E0,-5.013075256E-1
2.386204245E2,1.245410156E-1,9.769284668E0,-5.529501343E-1
2.386304655E2,5.224136353E-2,9.771679688E0,-5.017565918E-1
2.386405065E2,-1.886077881E-2,9.762249298E0,-3.600013733E-1
2.386505475E2,-6.092330933E-2,9.773176575E0,-2.074685669E-1
2.386605885E2,-3.008743286E-2,9.786648560E0,-1.664538574E-1
2.386706295E2,2.664459229E-2,9.777367859E0,-2.704875183E-1
2.386806705E2,1.029858398E-1,9.771380310E0,-4.394860840E-1
2.386907125E2,1.604663086E-1,9.771230621E0,-6.021977234E-1
2.387007535E2,2.125579834E-1,9.761949921E0,-8.298742676E-1
2.387107945E2,1.950444031E-1,9.773925018E0,-9.033714294E-1
2.387208355E2,1.040336609E-1,9.767189026E0,-7.222480774E-1
2.387308765E2,-4.296066284E-2,9.764494629E0,-3.303630066E-1
2.387409175E2,-6.795867920E-2,9.773326263E0,-1.221459961E-1
2.387509585E2,3.772155762E-2,9.779762878E0,-1.618135071E-1
2.387609995E2,9.954299927E-2,9.789043579E0,-2.543211365E-1
2.387710405E2,2.061213684E-1,9.773625641E0,-3.588038635E-1
2.387810815E2,2.040257263E-1,9.775870972E0,-3.525169373E-1
2.387911225E2,1.601669312E-1,9.778265991E0,-3.198847961E-1
2.388011635E2,1.396595764E-1,9.766590271E0,-3.113525391E-1
2.388112045E2,2.619552612E-2,9.764794006E0,-4.590953064E-1
2.388212455E2,3.502716064E-2,9.756860504E0,-6.442602539E-1
2.388312865E2,6.945556641E-2,9.771829376E0,-5.878276062E-1
2.388413275E2,3.787124634E-2,9.768386536E0,-3.878434753E-1
2.388513685E2,7.918533325E-2,9.788444824E0,-2.740800476E-1
2.388614095E2,1.408570862E-1,9.780511322E0,-2.501298523E-1
2.388714505E2,7.349716187E-2,9.781110077E0,-1.935475159E-1
2.388814915E2,4.146377563E-2,9.774523773E0,-2.067201233E-1
2.388915325E2,-3.128494263E-2,9.766290894E0,-2.302212524E-1
2.389015735E2,-2.005828857E-2,9.767488403E0,-1.437011719E-1
2.389116145E2,1.077758789E-2,9.795330505E0,1.194515991E-1
2.389216555E2,7.529342651E-2,9.794132996E0,1.398092651E-1
2.389316965E2,1.658551025E-1,9.800120544E0,-6.975494385E-2
2.389417375E2,1.877096558E-1,9.794132996E0,-2.579136658E-1
2.389517785E2,1.480421448E-1,9.784852295E0,-3.345542908E-1
2.389618205E2,4.730163574E-2,9.760003967E0,-3.293151855E-1
2.389718615E2,2.844085693E-2,9.767039337E0,-2.424957275E-1
2.389819025E2,5.059478760E-2,9.785451050E0,-2.433938599E-1
2.389919435E2,2.290237427E-2,9.776619415E0,-2.927911377E-1
2.390019845E2,9.669891357E-2,9.789342957E0,-2.507286072E-1
2.390120255E2,1.007405090E-1,9.775870972E0,-2.773731995E-1
2.390220665E2,9.280700684E-2,9.767189026E0,-1.890568542E-1
2.390321075E2,8.577163696E-2,9.779313812E0,-6.631210327E-2
2.390421485E2,8.128097534E-2,9.780661011E0,-2.140548706E-2
2.390521895E2,9.714797974E-2,9.783505096E0,-2.098635864E-1
2.390622305E2,1.275347900E-1,9.770931244E0,-4.499642944E-1
2.390722715E2,6.571334839E-2,9.781259766E0,-5.779481506E-1
2.390823125E2,5.343887329E-2,9.769134979E0,-6.304888916E-1
2.390923535E2,8.232879639E-3,9.771080933E0,-5.834866333E-1
2.391023945E2,1.197509766E-3,9.768985291E0,-4.546046448E-1
2.391124355E2,4.685256958E-2,9.787397003E0,-3.516188049E-1
2.391224765E2,1.502874756E-1,9.775721283E0,-2.722837830E-1
2.391325175E2,1.862127686E-1,9.777816925E0,-3.273692322E-1
2.391425585E2,1.734892273E-1,9.788744202E0,-3.230282593E-1
2.391525995E2,1.231938171E-1,9.773775330E0,-3.586541748E-1
2.391626405E2,6.780899048E-2,9.768236847E0,-4.077520752E-1
2.391726815E2,6.406677246E-2,9.779463501E0,-4.532574463E-1
2.391827225E2,2.544708252E-2,9.776320038E0,-5.041516113E-1
2.391927635E2,3.293151855E-3,9.769883423E0,-5.093907166E-1
2.392028045E2,6.421646118E-2,9.776320038E0,-4.626878357E-1
2.392128455E2,9.445358276E-2,9.781110077E0,-4.243675232E-1
2.392228865E2,1.002914429E-1,9.774074707E0,-3.303630066E-1
2.392329285E2,1.107696533E-1,9.765841827E0,-2.315684509E-1
2.392429695E2,1.339714050E-1,9.789941711E0,-1.109193420E-1
2.392530105E2,1.016386414E-1,9.787247314E0,-8.921447754E-2
2.392630515E2,9.894424438E-2,9.776918793E0,-2.035766602E-1
2.392730925E2,9.205856323E-2,9.777068481E0,-2.968327332E-1
2.392831335E2,6.571334839E-2,9.773026886E0,-3.365002441E-1
2.392931745E2,5.972579956E-2,9.764943695E0,-2.930905151E-1
2.393032155E2,6.631210327E-2,9.782157898E0,-1.630110168E-1
2.393132565E2,8.891510010E-2,9.785451050E0,-9.250762939E-2
2.393232975E2,9.280700684E-2,9.789043579E0,-1.945953369E-2
2.393333385E2,9.131011963E-2,9.776619415E0,1.182540894E-2
2.393433795E2,6.391708374E-2,9.784702606E0,-8.637039185E-2
2.393534205E2,7.723937988E-2,9.774972839E0,-2.537223816E-1
2.393634615E2,7.783813477E-2,9.770182800E0,-4.281097412E-1
2.393735025E2,1.228944397E-1,9.772278442E0,-5.378315735E-1
2.393835435E2,8.217910767E-2,9.762099609E0,-5.578898621E-1
2.393935845E2,6.481521606E-2,9.757159882E0,-5.556445312E-1
2.394036255E2,3.517684937E-2,9.776320038E0,-5.855822754E-1
2.394136665E2,6.032455444E-2,9.767039337E0,-5.441184998E-1
2.394237075E2,1.204994202E-1,9.759405212E0,-4.812492371E-1
2.394337485E2,1.907034302E-1,9.769134979E0,-4.189787292E-1
2.394437895E2,1.706451416E-1,9.775721283E0,-3.823049927E-1
2.394538305E2,1.630110168E-1,9.786049805E0,-4.164340210E-1
2.394638715E2,1.351689148E-1,9.771529999E0,-5.436694336E-1
2.394739125E2,7.379653931E-2,9.757758636E0,-6.574328613E-1
2.394839535E2,8.981323242E-3,9.758956146E0,-6.948550415E-1
2.394939955E2,2.020797729E-2,9.760602722E0,-6.402186584E-1
2.395040365E2,5.688171387E-3,9.765243073E0,-4.734654236E-1
2.395140775E2,-7.634124756E-3,9.772877197E0,-3.601510620E-1
2.395241185E2,2.978805542E-2,9.773475952E0,-3.670367432E-1
2.395341595E2,9.340576172E-2,9.774673462E0,-4.607418823E-1
2.395442005E2,1.360670471E-1,9.777816925E0,-5.318440247E-1
2.395542415E2,1.474433899E-1,9.777966614E0,-5.806425476E-1
2.395642825E2,1.754351807E-1,9.781110077E0,-5.909710693E-1
2.395743235E2,1.417552185E-1,9.769733734E0,-5.938151550E-1
2.395843645E2,9.684860229E-2,9.762398987E0,-5.673202515E-1
2.395944055E2,6.167175293E-2,9.759554901E0,-5.343887329E-1
2.396044465E2,5.209167480E-2,9.759854279E0,-5.084925842E-1
2.396144875E2,9.819580078E-2,9.762398987E0,-5.242098999E-1
2.396245285E2,8.053253174E-2,9.768536224E0,-5.513035583E-1
2.396345695E2,9.340576172E-2,9.759105835E0,-5.216651917E-1
2.396446105E2,1.055305481E-1,9.768835602E0,-4.553530884E-1
2.396546515E2,1.047821045E-1,9.768536224E0,-4.430786133E-1
2.396646925E2,8.517288208E-2,9.765841827E0,-5.104385376E-1
2.396747335E2,5.373825073E-2,9.768835602E0,-6.168672180E-1
2.396847745E2,5.912704468E-2,9.767338715E0,-6.932084656E-1
2.396948155E2,3.682342529E-2,9.758357391E0,-6.860234070E-1
2.397048565E2,2.933898926E-2,9.756561127E0,-6.489006042E-1
2.397148975E2,4.475692749E-2,9.766440582E0,-6.502478027E-1
2.397249385E2,1.065783691E-1,9.764794006E0,-7.084767151E-1
2.397349795E2,1.555265808E-1,9.763147430E0,-7.479945374E-1
2.397450205E2,1.745370483E-1,9.760303345E0,-7.289840698E-1
2.397550625E2,1.598675537E-1,9.755662994E0,-6.447093201E-1
2.397651035E2,1.242416382E-1,9.758357391E0,-5.315446472E-1
2.397751445E2,1.543290710E-1,9.767787781E0,-5.195695496E-1
2.397851855E2,1.188528442E-1,9.756561127E0,-5.345384216E-1
2.397952265E2,8.158035278E-2,9.766141205E0,-6.007008362E-1
2.398052675E2,5.224136353E-2,9.765841827E0,-6.831793213E-1
2.398153085E2,4.011657715E-2,9.759105835E0,-7.261399841E-1
2.398253495E2,1.960922241E-2,9.764794006E0,-6.759942627E-1
2.398353905E2,4.715194702E-2,9.764494629E0,-5.927673340E-1
2.398454315E2,9.954299927E-2,9.766739960E0,-5.252577209E-1
2.398554725E2,1.555265808E-1,9.765392761E0,-5.140310669E-1
2.398655135E2,2.171983337E-1,9.767787781E0,-4.876858521E-1
2.398755545E2,1.755848694E-1,9.783505096E0,-4.197271729E-1
2.398855955E2,1.199006653E-1,9.770182800E0,-3.683839417E-1
2.398956365E2,7.289840698E-2,9.764794006E0,-3.694317627E-1
2.399056775E2,2.903961182E-2,9.763297119E0,-4.400848389E-1
2.399157185E2,2.395019531E-3,9.760153656E0,-5.191204834E-1
2.399257595E2,2.215393066E-2,9.762398987E0,-6.638694763E-1
2.399358005E2,8.322692871E-2,9.759255524E0,-8.319699097E-1
2.399458415E2,1.196012878E-1,9.743388519E0,-9.014254761E-1
2.399558825E2,8.262817383E-2,9.763446808E0,-8.216413879E-1
2.399659235E2,1.046324158E-1,9.754764862E0,-7.072792053E-1
2.399759645E2,1.532812500E-1,9.763746185E0,-5.516029358E-1
2.399860055E2,1.459465027E-1,9.768536224E0,-5.049000549E-1
2.399960465E2,1.547781372E-1,9.763895874E0,-5.647755432E-1
2.400060885E2,1.624122620E-1,9.753118286E0,-6.932084656E-1
2.400161295E2,1.236428833E-1,9.753866730E0,-8.062234497E-1
2.400261705E2,6.571334839E-2,9.752070465E0,-8.631051636E-1
2.400362115E2,4.281097412E-2,9.751771088E0,-8.897497559E-1
2.400462525E2,1.466949463E-2,9.757159882E0,-8.011340332E-1
2.400562935E2,4.191284180E-3,9.763147430E0,-6.538403320E-1
2.400663345E2,1.496887207E-2,9.764794006E0,-5.221142578E-1
2.400763755E2,9.505233765E-2,9.774523773E0,-4.230203247E-1
2.400864165E2,1.725910950E-1,9.776769104E0,-4.197271729E-1
2.400964575E2,2.080673218E-1,9.762398987E0,-4.784051514E-1
2.401064985E2,2.534230042E-1,9.758956146E0,-5.206173706E-1
2.401165395E2,2.191442871E-1,9.761051788E0,-5.487588501E-1
2.401265805E2,1.398092651E-1,9.768685913E0,-5.743556213E-1
