"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.892968960E2,2.017573863E-1,2.717155814E-1,-8.128889836E-3
1.893964610E2,-5.864120722E-1,-2.314788848E-1,-3.449746072E-1
1.894960250E2,-1.941528916E-2,-1.746019349E-2,-2.206729203E-1
1.895955900E2,-8.440409601E-2,-1.691068560E-1,-2.370052487E-1
1.896951550E2,1.208230779E-1,-5.166774988E-2,-3.545628395E-3
1.897947190E2,2.779508829E-1,3.380103782E-2,-2.420237660E-1
1.898942840E2,5.822508931E-1,4.136181772E-1,-9.713177383E-2
1.899938490E2,-7.047879696E-1,-1.939015836E-1,-1.099768560E-2
1.900934140E2,5.128535628E-2,1.559251100E-1,-1.536399499E-2
1.901929780E2,-2.192167491E-1,-1.616084250E-3,3.737114370E-1
1.902925430E2,-3.057555854E-1,-1.169678494E-1,2.067240626E-1
1.903921088E2,-1.111732703E-2,3.301938623E-2,2.913343906E-1
1.904916728E2,-4.291068390E-2,9.221355617E-2,4.221099615E-1
1.905912378E2,3.028039336E-1,-7.834865153E-2,4.052584618E-2
1.906908028E2,6.203816533E-1,2.755310535E-1,2.443778217E-1
1.907903668E2,-6.487089992E-1,-4.617040455E-1,-3.940656483E-1
1.908899318E2,1.509836018E-1,2.665629983E-1,-6.077534519E-3
1.909894968E2,-1.859979630E-1,3.348023072E-2,-4.066963792E-1
1.910890618E2,-1.777848750E-1,-7.534498721E-2,-2.586274445E-1
1.911886258E2,-3.046634421E-2,-1.047278121E-1,-3.804163635E-1
1.912881908E2,-2.975703217E-2,-8.203392476E-2,-1.144215986E-1
1.913877558E2,4.304275513E-1,-7.016487420E-2,-2.323634475E-1
1.914873196E2,5.839203000E-1,3.933092356E-1,-2.594890893E-1
1.915868846E2,-5.462671518E-1,3.944304306E-3,-2.103697211E-1
1.916864496E2,1.549228653E-2,6.255555898E-2,-7.083996385E-2
1.917860136E2,-7.104637474E-2,1.268679351E-1,1.915420406E-2
1.918855786E2,-2.257207483E-1,3.416628763E-2,3.912393749E-1
1.919851436E2,-4.151725024E-2,3.301411052E-4,2.047353983E-1
1.920847086E2,-6.628909707E-2,1.101322193E-2,4.743765295E-1
1.921842726E2,1.215595603E-1,-2.620407343E-1,2.053995878E-1
1.922838376E2,6.912454367E-1,1.938509345E-1,3.572782576E-1
1.923834026E2,-4.231492877E-1,-4.926783144E-1,-2.474346012E-1
1.924829666E2,9.216377884E-2,2.704099417E-1,4.331447780E-1
1.925825316E2,-3.107727170E-1,-6.042752415E-3,-2.820580304E-1
1.926820966E2,-2.439232022E-1,-1.059345379E-1,-2.501068115E-1
1.927816606E2,2.192974836E-2,1.325386483E-2,-1.136319563E-1
1.928812256E2,-8.473274112E-2,-1.116919369E-1,-1.412014961E-1
1.929807906E2,1.539666504E-1,-7.279309630E-2,-1.656052321E-1
1.930803546E2,7.019186020E-1,3.683174253E-1,-1.809342504E-1
1.931799196E2,7.716043293E-2,2.662929893E-1,-5.043069273E-2
1.932794846E2,-3.878649473E-1,-3.752134740E-1,4.735373706E-2
1.933790486E2,1.000254229E-1,-8.473396301E-2,2.014602534E-2
1.934786136E2,-2.493488044E-1,-1.854349114E-2,5.545728207E-1
1.935781786E2,-9.439343214E-2,5.684436113E-2,1.545817405E-1
1.936777426E2,-1.771482825E-2,1.782713532E-1,5.279945135E-1
1.937773068E2,3.358336166E-2,-6.170446798E-2,1.786243916E-2
1.938768708E2,6.590088606E-1,3.975025713E-1,1.694039851E-1
1.939764358E2,8.282368630E-2,-1.753222570E-2,-2.079451829E-1
1.940760008E2,-3.462723494E-1,-1.202129647E-1,1.999346316E-1
1.941755658E2,1.544552669E-2,7.597090304E-2,-3.101596236E-1
1.942751298E2,-2.663950920E-1,-8.467814326E-2,-3.602413237E-1
1.943746948E2,-5.122051388E-2,-4.003676027E-2,-4.305061996E-1
1.944742588E2,-9.674651921E-2,-7.663533092E-2,-2.340165228E-1
1.945738238E2,-3.537680721E-3,-4.208473116E-2,-9.747071564E-2
1.946733888E2,4.148450792E-1,-3.009192087E-2,-3.684166968E-1
1.947729528E2,5.831557512E-1,3.830195367E-1,-1.053254604E-1
1.948725190E2,-5.658047795E-1,-2.117003798E-1,2.241483927E-1
1.949720840E2,6.056266651E-2,-4.540612549E-2,-3.348288126E-3
1.950716480E2,-2.869608402E-1,-7.560040057E-2,6.347452402E-1
1.951712130E2,-7.066835463E-2,8.129088581E-2,2.435839623E-1
1.952707780E2,-8.558122814E-2,1.239254605E-2,3.262203038E-1
1.953703420E2,-2.516498864E-1,-1.891800612E-1,1.013337076E-1
1.954699070E2,6.944832802E-1,4.280815721E-1,2.093864530E-1
1.955694720E2,1.847058833E-1,-1.735585332E-1,-1.350279301E-1
1.956690360E2,-1.256658733E-1,-9.128393978E-2,2.890850902E-1
1.957686010E2,-1.154919863E-1,-1.038827524E-1,-3.626209795E-1
1.958681660E2,-2.015904635E-1,-5.488545448E-2,-2.417438924E-1
1.959677300E2,-5.788065866E-2,-5.386649072E-2,-3.488363326E-1
1.960672939E2,-1.115395874E-1,-9.240008891E-2,-1.390196979E-1
1.961668589E2,2.715063989E-1,-1.350131631E-1,-1.637024581E-1
1.962664229E2,7.057904601E-1,3.641870320E-1,-3.176629245E-1
1.963659879E2,-1.842015386E-1,8.359766006E-2,1.643926464E-2
1.964655529E2,-3.664989769E-1,-3.435568511E-1,2.715565562E-1
1.965651169E2,1.000003517E-1,6.032021344E-2,8.320777863E-2
1.966646819E2,-2.234200984E-1,-1.877304539E-2,4.033944011E-1
1.967642469E2,-3.112008050E-2,8.532964438E-2,1.412748545E-1
1.968638109E2,4.331582692E-3,1.025564000E-1,3.110779226E-1
1.969633759E2,3.268291429E-2,-1.459291875E-1,-9.945183992E-2
1.970629409E2,5.668992400E-1,3.238340318E-1,1.809577793E-1
1.971625062E2,-2.107566744E-1,-2.199539244E-1,-3.692035973E-1
1.972620712E2,-1.417119056E-1,1.428672858E-2,3.428933918E-1
1.973616362E2,-5.886159837E-3,-5.456699431E-2,-8.414317667E-2
1.974612002E2,-1.933602989E-1,-1.240716204E-1,-9.385596961E-2
1.975607652E2,-6.417813711E-3,-3.166299686E-2,-2.595371902E-1
1.976603302E2,-1.494880319E-1,-1.144468933E-1,-2.433576882E-1
1.977598942E2,7.582687587E-2,4.428287223E-2,-1.813639104E-1
1.978594592E2,2.279175371E-1,1.466777921E-1,-4.294001460E-1
1.979590242E2,7.543303370E-1,4.208186865E-1,3.867437690E-2
1.980585882E2,-6.939823031E-1,-7.180744410E-2,3.839455545E-1
1.981581532E2,-4.191801324E-2,6.166091189E-2,-6.446075439E-2
1.982577170E2,-2.113040686E-1,4.234664515E-2,3.251462877E-1
1.983572810E2,-4.746073857E-2,4.864864424E-2,2.658159435E-1
1.984568460E2,-3.751877462E-3,2.302095294E-3,2.362946570E-1
1.985564110E2,-5.893283058E-3,-1.508279443E-1,2.059082985E-1
1.986559750E2,2.938797772E-1,-8.762632310E-2,2.195485383E-1
1.987555400E2,6.965819001E-1,1.780104190E-1,1.187960878E-1
1.988551050E2,-8.144128323E-1,-5.510778427E-1,-5.444796085E-1
1.989546690E2,5.630762130E-2,2.445411682E-1,7.618223876E-2
1.990542340E2,-3.022266626E-1,9.456450120E-3,-2.369868308E-1
1.991537990E2,-1.440663338E-1,-4.799885303E-2,-1.265025288E-1
1.992533630E2,-2.409176715E-2,-6.902498752E-2,-2.210858017E-1
1.993529280E2,-3.485413641E-2,-6.435149908E-2,-1.290770341E-2
1.994524937E2,1.796166301E-1,2.540093660E-2,-1.214682683E-1
1.995520577E2,5.504813194E-1,3.956933618E-1,-1.478525549E-1
1.996516227E2,2.866277099E-1,4.141382575E-1,2.612421289E-2
1.997511877E2,-4.854385853E-1,-3.861600459E-1,2.981183492E-2
1.998507517E2,9.347872436E-2,-5.121029168E-2,-1.051847190E-1
1.999503167E2,-2.402516752E-1,6.405661348E-3,5.329483747E-1
2.000498817E2,-3.105015494E-4,9.469944239E-2,1.957399547E-1
2.001494457E2,1.415910386E-2,8.111611009E-2,3.491737247E-1
2.002490107E2,-2.994398586E-2,-1.981794387E-1,2.068634778E-1
2.003485757E2,2.480712682E-1,-1.505367365E-2,1.244682297E-1
2.004481397E2,5.623563528E-1,1.728628278E-1,1.450318098E-1
2.005477047E2,-7.261757851E-1,-4.300069511E-1,-3.459717929E-1
2.006472688E2,3.152244911E-2,2.558682561E-1,1.589136869E-1
2.007468338E2,-3.462685049E-1,-1.439418457E-2,-2.819086909E-1
2.008463987E2,-1.413306296E-1,-6.679373980E-2,-1.508216113E-1
2.009459627E2,9.827199392E-3,-1.185103729E-1,-2.345757633E-1
2.010455277E2,-6.736856420E-3,-6.163066253E-2,-1.249491349E-1
2.011450927E2,1.958884895E-1,-3.828309476E-2,-2.089470327E-1
2.012446568E2,4.707584977E-1,2.782025039E-1,-4.757975340E-1
2.013442218E2,-2.351923734E-1,5.503819883E-2,-2.368601859E-1
2.014437867E2,-2.025676966E-1,-1.748209298E-1,-2.130803838E-2
2.015433507E2,3.352903575E-2,8.861854672E-2,1.658506989E-1
2.016429157E2,-3.010917008E-1,2.454327047E-2,4.193523228E-1
2.017424797E2,-5.441893265E-2,1.006160006E-1,2.354269475E-2
2.018420447E2,3.570829704E-2,1.406941712E-1,4.756808877E-1
2.019416097E2,9.896989912E-2,-2.313071042E-1,5.718688667E-2
2.020411737E2,3.886069655E-1,1.429989636E-1,1.696149558E-1
2.021407387E2,1.879198998E-1,-1.035033842E-3,-2.223692387E-1
2.022403037E2,-3.577288091E-1,-5.421645194E-2,2.552623749E-1
2.023398677E2,1.677382924E-2,-2.605096810E-2,-1.358862966E-1
2.024394327E2,-2.954627573E-1,-1.438982636E-1,-2.184630483E-1
2.025389967E2,-3.778015077E-2,-1.616559364E-2,-1.823044568E-1
2.026385617E2,-1.999993436E-2,-1.362711638E-1,-2.796975672E-1
2.027381267E2,5.433217157E-3,-1.882549524E-1,-8.554520085E-3
2.028376904E2,2.829625905E-1,-7.302881032E-2,-3.165208399E-1
2.029372554E2,4.820275903E-1,3.301044106E-1,-1.694801748E-1
2.030368204E2,-5.116629004E-1,-1.056355834E-1,1.258513927E-1
2.031363844E2,-9.954696149E-2,2.207115442E-1,-1.569018662E-1
2.032359494E2,3.515644744E-2,-2.245150805E-1,-1.053764373E-1
2.033355134E2,-1.500158012E-1,-2.358923703E-1,5.022615790E-1
2.034350784E2,-1.838546246E-1,2.815725207E-1,2.770510614E-1
2.035346434E2,-5.545639247E-2,9.771438241E-1,4.567502737E-1
2.036342074E2,-8.758544922E-2,3.785513341E-1,3.651186526E-1
2.037337724E2,1.242741123E-1,3.331596851E-1,3.609754443E-1
2.038333364E2,4.605127871E-1,7.852192968E-2,-1.383763403E-1
2.039329015E2,-1.368713975E-1,-6.561391801E-2,3.449648619E-2
2.040324665E2,1.527943760E-1,1.504349615E-2,-1.851733029E-1
2.041320305E2,-1.749922931E-1,-2.162379771E-2,-3.032438755E-1
2.042315955E2,-3.208141029E-2,6.039932743E-2,-2.014852315E-1
2.043311595E2,5.802014098E-2,-6.281441450E-2,-2.381995469E-1
2.044307245E2,-1.267519146E-1,-6.489326805E-2,-1.753299832E-1
2.045302895E2,1.193008050E-1,-6.996286660E-2,-1.697669625E-1
2.046298535E2,8.820433170E-2,-3.781535663E-3,-1.467613280E-1
2.047294185E2,3.958268166E-1,1.781293005E-1,-6.532815099E-2
2.048289825E2,-3.888719976E-1,-3.172278404E-2,8.757787198E-2
2.049285475E2,1.963226348E-1,1.596784033E-2,-9.421268106E-2
2.050281115E2,-1.454497278E-1,-2.791744471E-2,1.757512242E-2
2.051276763E2,-1.558945477E-1,4.063173011E-2,1.249637455E-1
2.052272413E2,-1.468198746E-2,2.442811616E-2,1.120292097E-1
2.053268053E2,3.224325180E-2,7.317637652E-2,3.532973230E-1
2.054263703E2,5.345468596E-2,-2.407225221E-2,2.756354213E-1
2.055259343E2,4.975070953E-1,-5.241354927E-2,2.572119534E-1
2.056254993E2,-8.864881098E-2,-2.126887441E-1,3.047796711E-2
2.057250643E2,-1.294014901E-1,-1.352032870E-1,2.928251028E-1
2.058246283E2,1.772511005E-2,-2.295231372E-1,-8.213559166E-3
2.059241933E2,-1.040273458E-1,-2.603718638E-1,-3.207154572E-2
2.060237573E2,-1.240174938E-2,-1.989987940E-1,-1.841119975E-1
2.061233223E2,1.001126543E-1,-1.501243711E-1,-2.581967413E-1
2.062228867E2,-1.335176826E-1,-3.704665005E-1,-4.944608361E-2
2.063224517E2,1.277699135E-2,-9.967304021E-2,-3.855330944E-1
2.064220167E2,1.244204789E-1,1.152222510E-2,-5.232239366E-1
2.065215807E2,-6.367759109E-1,-1.425783277E0,-2.096918598E-2
2.066211457E2,-2.832039893E-1,3.915593401E-2,-2.473260164E-1
2.067207097E2,-5.764416419E-4,5.781168342E-1,1.013989329E0
2.068202747E2,2.776728868E-1,2.869095206E-1,4.556356668E-1
2.069198397E2,1.169627011E-1,2.812483907E-1,1.955014467E-1
2.070194037E2,-2.630969137E-2,9.518636018E-2,1.105449572E-1
2.071189687E2,-5.305406451E-2,-2.265578508E-2,5.010053888E-2
2.072185327E2,1.117041036E-1,-1.880172058E-3,1.226600781E-1
2.073180970E2,1.191248894E-1,-2.960726060E-2,1.576910466E-1
2.074176620E2,-8.796997368E-2,-3.065245785E-2,1.447410043E-2
2.075172260E2,-1.301948726E-2,1.396329142E-2,-1.610237360E-2
2.076167910E2,5.876689032E-2,-4.240101948E-2,-1.508097537E-2
2.077163550E2,1.232212689E-2,1.836127415E-2,-9.490373544E-3
2.078159200E2,-3.539083526E-2,-1.710851677E-2,-3.383676335E-2
2.079154850E2,1.840733923E-2,1.160596497E-2,4.797504749E-3
2.080150490E2,-1.702697575E-2,9.965568781E-3,1.726727933E-3
2.081146140E2,-4.507447034E-2,5.944312084E-3,-4.682689905E-4
2.082141790E2,5.510756373E-2,-9.133579209E-3,1.649770141E-2
2.083137430E2,4.352791607E-2,-1.650916599E-2,-7.639387622E-4
2.084133080E2,1.469739992E-2,-7.628846215E-4,4.311991390E-3
2.085128721E2,2.828158811E-2,1.329462323E-2,6.148959976E-3
2.086124371E2,-1.073205471E-2,-1.093100943E-2,-1.341494080E-2
2.087120021E2,1.872768067E-2,-3.352870420E-2,-3.016515169E-3
2.088115671E2,-2.541113645E-2,-7.692163344E-3,-1.561644301E-2
2.089111311E2,1.783871092E-2,-1.830078429E-3,-2.025382407E-2
2.090106961E2,-1.400990412E-3,-1.094816998E-2,-7.097636815E-3
2.091102611E2,1.607733965E-2,-1.231880859E-2,-1.095562615E-2
2.092098251E2,1.593399048E-2,1.685116254E-2,-1.046301890E-2
2.093093901E2,2.637549303E-3,1.428788248E-2,1.544986106E-2
2.094089551E2,-1.558840834E-2,2.821152098E-2,6.549954414E-4
2.095085191E2,-1.131494157E-2,-7.178539876E-3,5.103157833E-3
2.096080846E2,4.467980471E-3,1.810130104E-2,-7.689908147E-3
2.097076496E2,5.845154822E-2,6.466832012E-2,-1.359124482E-2
2.098072136E2,2.444261611E-1,2.312526405E-1,2.897413913E-3
2.099067786E2,2.615847886E-1,2.802006304E-1,-2.841828018E-2
2.100063436E2,1.063057333E-1,1.192549765E-1,-9.254666418E-2
2.101059076E2,1.091060117E-1,1.468022317E-1,-6.402371079E-2
2.102054726E2,-4.514035955E-2,6.082955375E-2,-2.914184146E-2
2.103050376E2,4.057716578E-2,-7.602403313E-2,1.958598197E-2
2.104046016E2,1.288855355E-2,-9.059107304E-2,-7.350032218E-3
2.105041666E2,4.477595165E-2,-1.199385375E-1,-6.094713695E-3
2.106037316E2,1.320607811E-1,-9.290763736E-2,-4.546874762E-2
2.107032951E2,9.480463341E-3,-1.633109450E-1,-1.377387047E-1
2.108028601E2,1.117060259E-1,-1.782471836E-1,-1.230899990E-1
2.109024251E2,-2.326702140E-2,-3.012041748E-2,3.065717965E-2
2.110019891E2,8.203938603E-2,-2.644706890E-2,6.429872662E-2
2.111015541E2,-1.621847600E-2,-7.026103884E-2,8.292181417E-3
2.112011191E2,-3.741065413E-2,1.590927690E-2,4.616585001E-2
2.113006831E2,-6.575878710E-2,1.643571407E-1,2.703851275E-2
2.114002481E2,-1.400647312E-1,2.310311943E-1,4.644039646E-2
2.114998131E2,-1.305547636E-2,3.485975266E-1,-5.120154470E-2
2.115993771E2,6.175303087E-2,1.884335428E-1,-3.616678063E-3
2.116989421E2,6.769830734E-2,6.485190243E-2,-5.793580413E-2
2.117985071E2,5.868221447E-2,4.006003961E-2,-6.198070943E-2
2.118980710E2,6.587106735E-2,4.990504682E-2,-3.321451694E-2
