"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.422168500E0,-2.013198853E0,4.101466751E1,1.969421387E0
1.432209500E0,-2.134262085E0,4.106798172E1,2.034088135E0
1.442250500E0,-2.005493164E0,4.105090714E1,2.186950684E0
1.452291500E0,-1.916030884E0,4.104677200E1,2.140213013E0
1.462332500E0,-1.938720703E0,4.100236893E1,2.064285278E0
1.472373500E0,-2.048248291E0,4.100603867E1,2.112899780E0
1.482414500E0,-2.205017090E0,4.103911972E1,2.020675659E0
1.492455500E0,-2.054229736E0,4.104072952E1,1.917572021E0
1.502496500E0,-1.996185303E0,4.100603867E1,1.701889038E0
1.512537500E0,-1.969909668E0,4.091533279E1,1.828414917E0
1.522578500E0,-1.915115356E0,4.103513718E1,1.609298706E0
1.532619500E0,-1.982910156E0,4.104910660E1,1.508605957E0
1.542661500E0,-2.114517212E0,4.097685623E1,1.659164429E0
1.552702500E0,-2.029037476E0,4.100609207E1,1.485260010E0
1.562743500E0,-2.047576904E0,4.093990707E1,1.590942383E0
1.572784500E0,-1.867477417E0,4.100881577E1,1.700393677E0
1.582825500E0,-1.949508667E0,4.095467758E1,1.565139771E0
1.592866500E0,-2.058670044E0,4.092481613E1,1.745285034E0
1.602907500E0,-1.967285156E0,4.097132492E1,1.657592773E0
1.612948500E0,-1.969528198E0,4.099872971E1,1.630691528E0
1.622989500E0,-2.043899536E0,4.097643661E1,1.491485596E0
1.633030500E0,-2.071853638E0,4.109328842E1,1.460388184E0
1.643071500E0,-2.058898926E0,4.103276443E1,1.455993652E0
1.653112500E0,-2.161712646E0,4.087596512E1,1.641799927E0
1.663153500E0,-2.276855469E0,4.091907120E1,1.833587646E0
1.673194500E0,-2.140289307E0,4.101515579E1,1.678421021E0
1.683235500E0,-2.186782837E0,4.092709732E1,1.490661621E0
1.693276500E0,-2.091781616E0,4.111339951E1,1.551818848E0
1.703317500E0,-2.101623535E0,4.113101578E1,1.571472168E0
1.713358500E0,-2.139419556E0,4.104846573E1,1.678695679E0
1.723399500E0,-2.236938477E0,4.103364944E1,1.713851929E0
1.733440500E0,-2.127960205E0,4.106740189E1,1.612503052E0
1.743481500E0,-2.263626099E0,4.086104965E1,1.607269287E0
1.753522500E0,-2.309432983E0,4.077029037E1,1.469482422E0
1.763563500E0,-2.289978027E0,4.102009964E1,1.550079346E0
1.773604500E0,-2.246292114E0,4.102488327E1,1.707351685E0
1.783645500E0,-2.316040039E0,4.091545486E1,1.838684082E0
1.793686500E0,-2.373779297E0,4.087696457E1,1.724761963E0
1.803728500E0,-2.225250244E0,4.092525864E1,1.632675171E0
1.813768500E0,-2.161117554E0,4.101262283E1,1.634796143E0
1.823810500E0,-2.321105957E0,4.106580734E1,1.601913452E0
1.833851500E0,-2.145996094E0,4.106531143E1,1.858322144E0
1.843892500E0,-2.119216919E0,4.103214645E1,1.746719360E0
1.853933500E0,-2.078674316E0,4.104138565E1,1.653274536E0
1.863974500E0,-2.055435181E0,4.106829453E1,1.656494141E0
1.874015500E0,-2.066818237E0,4.101775742E1,1.712005615E0
1.884056500E0,-2.061187744E0,4.094623947E1,1.648468018E0
1.894097500E0,-2.095382690E0,4.108729172E1,1.673278809E0
1.904138500E0,-2.088378906E0,4.097438431E1,1.585021973E0
1.914179500E0,-2.156890869E0,4.110903549E1,1.758819580E0
1.924220500E0,-2.139739990E0,4.087490463E1,1.753738403E0
1.934261500E0,-2.122482300E0,4.101799393E1,1.701644897E0
1.944302500E0,-2.221694946E0,4.087789536E1,1.605514526E0
1.954343500E0,-2.184326172E0,4.098546982E1,1.612014771E0
1.964384500E0,-2.299835205E0,4.098798752E1,1.486999512E0
1.974425500E0,-2.167175293E0,4.106265640E1,1.836090088E0
1.984466500E0,-2.087814331E0,4.113051987E1,1.692977905E0
1.994507500E0,-2.288116455E0,4.092226028E1,1.679153442E0
2.004548500E0,-2.309066772E0,4.102384567E1,1.797500610E0
2.014589500E0,-2.226058960E0,4.114929581E1,1.890304565E0
2.024630500E0,-2.198989868E0,4.104555130E1,1.752777100E0
2.034671500E0,-2.310760498E0,4.090671921E1,1.738784790E0
2.044712500E0,-2.216918945E0,4.097755814E1,1.614929199E0
2.054753500E0,-2.193969727E0,4.104560471E1,1.656066895E0
2.064795500E0,-2.111206055E0,4.105395126E1,1.427520752E0
2.074836500E0,-2.212478638E0,4.105099106E1,1.587585449E0
2.084877500E0,-2.335922241E0,4.101677322E1,1.503067017E0
2.094918500E0,-2.133682251E0,4.097169113E1,1.580047607E0
2.104959500E0,-2.135940552E0,4.107866287E1,1.692749023E0
2.115000500E0,-2.222824097E0,4.108119583E1,1.677001953E0
2.125041500E0,-2.241775513E0,4.104574966E1,1.558044434E0
2.135082500E0,-2.068603516E0,4.106885147E1,1.807815552E0
2.145123500E0,-2.178543091E0,4.105633926E1,1.694229126E0
2.155164500E0,-2.024353027E0,4.108665085E1,1.664337158E0
2.165205500E0,-2.013488770E0,4.118495560E1,1.747421265E0
2.175246500E0,-2.045608521E0,4.112368393E1,1.881698608E0
2.185287500E0,-2.008728027E0,4.108729172E1,1.666580200E0
2.195328500E0,-1.998031616E0,4.100928116E1,1.782577515E0
2.205369500E0,-1.945251465E0,4.106601334E1,1.863449097E0
2.215410500E0,-2.051818848E0,4.099442673E1,1.765228271E0
2.225451500E0,-2.159545898E0,4.099222946E1,1.668853760E0
2.235492500E0,-2.177322388E0,4.078653336E1,1.586059570E0
2.245533500E0,-2.124328613E0,4.089657974E1,1.663558960E0
2.255574167E0,-2.144531250E0,4.093790817E1,1.595687866E0
2.265615167E0,-2.248138428E0,4.083343887E1,1.495635986E0
2.275656167E0,-2.237091064E0,4.086320877E1,1.537872314E0
2.285697167E0,-2.229873657E0,4.092007065E1,1.650192261E0
2.295738167E0,-2.241592407E0,4.083752823E1,1.593338013E0
2.305779167E0,-2.180160522E0,4.093971634E1,1.568466187E0
2.315820167E0,-2.189468384E0,4.082606125E1,1.799453735E0
2.325861167E0,-2.164398193E0,4.091849136E1,1.631286621E0
2.335903167E0,-2.099044800E0,4.085033035E1,1.418365479E0
2.345944167E0,-2.135955811E0,4.080784225E1,1.663543701E0
2.355985167E0,-2.207672119E0,4.084045029E1,1.614181519E0
2.366026167E0,-2.388763428E0,4.089824295E1,1.688140869E0
2.376067167E0,-2.221420288E0,4.077367020E1,1.437988281E0
2.386108167E0,-2.153442383E0,4.094615555E1,1.522918701E0
2.396149167E0,-2.035354614E0,4.089500046E1,1.642990112E0
2.406190167E0,-2.112274170E0,4.094866562E1,1.729370117E0
2.416231167E0,-2.212936401E0,4.092554855E1,1.685272217E0
2.426272167E0,-2.357116699E0,4.085732651E1,1.551132202E0
2.436313167E0,-2.332046509E0,4.090365219E1,1.590438843E0
2.446354167E0,-2.319580078E0,4.082263565E1,1.594360352E0
2.456395167E0,-2.209518433E0,4.095969772E1,1.698898315E0
2.466436167E0,-2.294891357E0,4.090256882E1,1.567520142E0
2.476477167E0,-2.291656494E0,4.089791489E1,1.687774658E0
2.486518167E0,-2.258346558E0,4.099739456E1,1.537826538E0
2.496559167E0,-2.220550537E0,4.085863113E1,1.397872925E0
2.506600167E0,-2.155517578E0,4.100375748E1,1.557708740E0
2.516641167E0,-2.279388428E0,4.084613419E1,1.480651855E0
2.526682167E0,-2.306961060E0,4.086273575E1,1.379425049E0
2.536723167E0,-2.202316284E0,4.094659042E1,1.552001953E0
2.546764167E0,-2.120620728E0,4.093049240E1,1.657897949E0
2.556805167E0,-2.125167847E0,4.092114639E1,1.544479370E0
2.566846167E0,-2.105133057E0,4.097275925E1,1.454620361E0
2.576887167E0,-2.130737305E0,4.088778305E1,1.442291260E0
2.586928167E0,-2.116424561E0,4.092124557E1,1.577468872E0
2.596969167E0,-2.191802979E0,4.084772110E1,1.569320679E0
2.607011167E0,-2.149551392E0,4.096241379E1,1.572784424E0
2.617052167E0,-2.165756226E0,4.089448166E1,1.450912476E0
2.627093167E0,-2.296813965E0,4.095430374E1,1.315216064E0
2.637134167E0,-2.236785889E0,4.084080887E1,1.344223022E0
2.647175167E0,-2.170425415E0,4.097678757E1,1.428115845E0
2.657216167E0,-2.152404785E0,4.096982956E1,1.602905273E0
2.667257167E0,-2.246170044E0,4.080938339E1,1.526733398E0
2.677298167E0,-2.215118408E0,4.088584518E1,1.461685181E0
2.687339167E0,-2.307647705E0,4.078702927E1,1.542144775E0
2.697380167E0,-2.106735229E0,4.092271805E1,1.525588989E0
2.707421167E0,-2.240951538E0,4.078856277E1,1.519744873E0
2.717462167E0,-2.263046265E0,4.079745865E1,1.567779541E0
2.727503167E0,-2.409774780E0,4.080803299E1,1.643844604E0
2.737544167E0,-2.264007568E0,4.079193497E1,1.616012573E0
2.747585167E0,-2.429275513E0,4.080352402E1,1.539443970E0
2.757626167E0,-2.299804688E0,4.081671524E1,1.461990356E0
2.767667167E0,-2.292251587E0,4.072797012E1,1.494735718E0
2.777708167E0,-2.280105591E0,4.076944351E1,1.675674438E0
2.787749167E0,-2.123031616E0,4.087922287E1,1.692993164E0
2.797790167E0,-2.263153076E0,4.078299332E1,1.584243774E0
2.807831167E0,-2.280700684E0,4.070027542E1,1.657196045E0
2.817872167E0,-2.196823120E0,4.086835861E1,1.808227539E0
2.827913167E0,-2.206878662E0,4.084910965E1,1.662506104E0
2.837954167E0,-2.155151367E0,4.076670456E1,1.632553101E0
2.847995167E0,-2.176284790E0,4.077546310E1,1.716552734E0
2.858036167E0,-2.297836304E0,4.078123093E1,1.824813843E0
2.868077167E0,-2.036666870E0,4.088277817E1,1.666778564E0
2.878119167E0,-2.234481812E0,4.079171371E1,1.766983032E0
2.888160167E0,-2.288284302E0,4.070761490E1,1.507110596E0
2.898201167E0,-2.220230103E0,4.086955643E1,1.467742920E0
2.908242167E0,-2.330459595E0,4.079954910E1,1.621185303E0
2.918283167E0,-2.280349731E0,4.080198288E1,1.302719116E0
2.928324167E0,-2.227600098E0,4.089833450E1,1.570541382E0
2.938365167E0,-2.075073242E0,4.090096664E1,1.658706665E0
2.948406167E0,-2.024475098E0,4.088644028E1,1.881561279E0
2.958447167E0,-2.100326538E0,4.101797104E1,1.793823242E0
2.968488167E0,-2.166107178E0,4.089870071E1,1.583145142E0
2.978529167E0,-2.149673462E0,4.097988510E1,1.574264526E0
2.988570167E0,-1.990676880E0,4.094731522E1,1.828445435E0
2.998611167E0,-2.064392090E0,4.109555435E1,1.861343384E0
3.008652167E0,-2.073165894E0,4.097256088E1,1.962173462E0
3.018693167E0,-2.268966675E0,4.079585648E1,1.822494507E0
3.028734167E0,-2.297576904E0,4.085354996E1,1.746871948E0
3.038775167E0,-2.191009521E0,4.084125900E1,1.757247925E0
3.048816167E0,-2.176086426E0,4.094447708E1,1.806289673E0
3.058857167E0,-2.062042236E0,4.098725510E1,1.741638184E0
3.068898167E0,-1.997436523E0,4.099228287E1,1.634124756E0
3.078939167E0,-2.105880737E0,4.083581161E1,1.842651367E0
3.088980167E0,-1.962036133E0,4.089489365E1,1.813598633E0
3.099021167E0,-2.222625732E0,4.088271713E1,1.757965088E0
3.109062167E0,-2.053726196E0,4.086445236E1,1.686904907E0
3.119103167E0,-2.095550537E0,4.097014999E1,1.744873047E0
3.129144167E0,-2.083847046E0,4.094667435E1,1.739181519E0
3.139185167E0,-2.212646484E0,4.099522018E1,1.849395752E0
3.149227167E0,-2.280090332E0,4.095261765E1,1.811828613E0
3.159268167E0,-2.196243286E0,4.092599106E1,1.667602539E0
3.169309167E0,-2.167266846E0,4.102835464E1,1.711227417E0
3.179350167E0,-2.128982544E0,4.109720230E1,1.939270020E0
3.189391167E0,-2.088363647E0,4.107256699E1,1.961853027E0
3.199432167E0,-2.226119995E0,4.093503952E1,1.845352173E0
3.209473167E0,-2.358169556E0,4.084321213E1,1.748138428E0
3.219514167E0,-2.397171021E0,4.089221573E1,1.799758911E0
3.229555167E0,-2.116073608E0,4.098107529E1,1.685791016E0
3.239596167E0,-2.076324463E0,4.098881912E1,1.848083496E0
3.249637167E0,-2.020614624E0,4.102351761E1,1.919311523E0
3.259677750E0,-2.123672485E0,4.113605881E1,1.925476074E0
3.269718750E0,-2.178314209E0,4.108022690E1,1.811935425E0
3.279759750E0,-2.191787720E0,4.103903580E1,1.636642456E0
3.289800750E0,-2.043365479E0,4.105070877E1,1.878295898E0
3.299841750E0,-2.251647949E0,4.096083450E1,1.734024048E0
3.309882750E0,-2.165817261E0,4.097802353E1,1.669067383E0
3.319923750E0,-2.302047729E0,4.097905350E1,1.499176025E0
3.329964750E0,-2.373367310E0,4.091115952E1,1.724746704E0
3.340005750E0,-2.212768555E0,4.080424118E1,1.592361450E0
3.350046750E0,-2.178543091E0,4.086633682E1,1.728622437E0
3.360087750E0,-2.202941895E0,4.083486557E1,1.606140137E0
3.370128750E0,-2.299041748E0,4.086956406E1,1.627487183E0
3.380169750E0,-2.339981079E0,4.086754990E1,1.683929443E0
3.390210750E0,-2.296081543E0,4.089883804E1,1.662353516E0
3.400252750E0,-2.261993408E0,4.093416977E1,1.727081299E0
3.410293750E0,-2.186691284E0,4.095222855E1,1.751495361E0
3.420334750E0,-2.349334717E0,4.086268234E1,1.877014160E0
3.430375750E0,-2.395996094E0,4.091808701E1,1.854309082E0
3.440416750E0,-2.172561646E0,4.104454422E1,1.718719482E0
3.450457750E0,-2.187301636E0,4.085059738E1,1.595809937E0
3.460498750E0,-2.353713989E0,4.092085648E1,1.666305542E0
3.470539750E0,-2.154586792E0,4.107522202E1,1.736251831E0
3.480580750E0,-2.161437988E0,4.107297897E1,1.737838745E0
3.490621750E0,-2.168380737E0,4.103605270E1,1.644958496E0
3.500662750E0,-2.142410278E0,4.088778305E1,1.662307739E0
3.510703750E0,-2.224166870E0,4.084596634E1,1.617416382E0
3.520744750E0,-2.293609619E0,4.076234818E1,1.636917114E0
3.530785750E0,-2.192733765E0,4.094244766E1,1.703552246E0
3.540826750E0,-2.274978638E0,4.085834885E1,1.659744263E0
3.550867750E0,-2.153533936E0,4.088791275E1,1.744049072E0
3.560908750E0,-2.160217285E0,4.082423782E1,1.580169678E0
3.570949750E0,-2.296035767E0,4.093264389E1,1.496520996E0
3.580990750E0,-2.307449341E0,4.083201218E1,1.456100464E0
3.591031750E0,-2.198928833E0,4.088566971E1,1.817153931E0
3.601072750E0,-2.273483276E0,4.079071426E1,1.690414429E0
3.611113750E0,-2.119903564E0,4.099150467E1,1.753753662E0
3.621154750E0,-2.214309692E0,4.089903641E1,1.718475342E0
3.631195750E0,-2.190063477E0,4.098877335E1,1.698852539E0
3.641236750E0,-2.215469360E0,4.092647934E1,1.609420776E0
3.651277750E0,-2.231628418E0,4.085031509E1,1.429473877E0
3.661318750E0,-2.292007446E0,4.072576523E1,1.553802490E0
3.671360750E0,-2.188049316E0,4.083619308E1,1.458358765E0
3.681401750E0,-2.082214355E0,4.109586716E1,1.571182251E0
3.691442750E0,-2.029388428E0,4.094241714E1,1.628646851E0
3.701483750E0,-2.293273926E0,4.079445267E1,1.486068726E0
3.711524750E0,-2.190032959E0,4.104646683E1,1.752517700E0
3.721565750E0,-2.243988037E0,4.088674545E1,1.676223755E0
3.731606750E0,-2.189361572E0,4.099265671E1,1.588333130E0
3.741647750E0,-2.155090332E0,4.095680618E1,1.622344971E0
3.751688750E0,-2.100555420E0,4.091818619E1,1.673675537E0
3.761729750E0,-2.123931885E0,4.090138626E1,1.601516724E0
3.771770750E0,-2.068679810E0,4.102686691E1,1.540435791E0
3.781811750E0,-2.069351196E0,4.091933823E1,1.513778687E0
3.791852750E0,-1.863037109E0,4.097974014E1,1.732055664E0
3.801893750E0,-2.052551270E0,4.098860550E1,1.738250732E0
3.811934750E0,-2.201812744E0,4.085928726E1,1.693740845E0
3.821975750E0,-2.223892212E0,4.070952225E1,1.606063843E0
3.832016750E0,-2.055282593E0,4.092454910E1,1.658905029E0
3.842057750E0,-2.033264160E0,4.099418259E1,1.517288208E0
3.852098750E0,-1.965301514E0,4.108044815E1,1.699066162E0
3.862139750E0,-2.226135254E0,4.091451645E1,1.768508911E0
3.872180750E0,-2.239334106E0,4.099052048E1,1.793457031E0
3.882221750E0,-2.182739258E0,4.093504715E1,1.529418945E0
3.892262750E0,-2.185180664E0,4.108818436E1,1.441207886E0
3.902303750E0,-2.083068848E0,4.099111557E1,1.512039185E0
3.912344750E0,-1.957946777E0,4.108002090E1,1.439346313E0
3.922385750E0,-2.001525879E0,4.108562851E1,1.490463257E0
3.932427750E0,-1.957382202E0,4.109747696E1,1.674270630E0
3.942468750E0,-2.015441895E0,4.105642319E1,1.660064697E0
3.952509750E0,-2.140274048E0,4.107396317E1,1.633804321E0
3.962550750E0,-2.163955688E0,4.112990952E1,1.577667236E0
3.972591750E0,-2.137359619E0,4.112244034E1,1.629028320E0
3.982632750E0,-2.184280396E0,4.094492722E1,1.470092773E0
3.992673750E0,-2.079360962E0,4.104314041E1,1.446792603E0
4.002714750E0,-2.097213745E0,4.110206223E1,1.534790039E0
4.012755750E0,-2.090286255E0,4.106784439E1,1.566650391E0
4.022796750E0,-2.151947021E0,4.108079910E1,1.665283203E0
4.032837750E0,-2.129943848E0,4.105282974E1,1.685363770E0
4.042878750E0,-2.131286621E0,4.107854843E1,1.707153320E0
4.052919750E0,-2.252990723E0,4.107870865E1,1.576263428E0
4.062960750E0,-2.104156494E0,4.107448196E1,1.527145386E0
4.073001750E0,-1.952774048E0,4.114890671E1,1.812255859E0
4.083042750E0,-2.055694580E0,4.102548599E1,1.631118774E0
4.093083750E0,-2.092071533E0,4.103178787E1,1.664932251E0
4.103124750E0,-1.917114258E0,4.102872086E1,1.537963867E0
4.113165750E0,-1.925750732E0,4.108868027E1,1.759536743E0
4.123206750E0,-2.004089355E0,4.106220627E1,1.789474487E0
4.133247750E0,-2.025299072E0,4.102790451E1,1.631576538E0
4.143288750E0,-2.124816895E0,4.101468277E1,1.606002808E0
4.153329750E0,-1.973831177E0,4.107894516E1,1.660446167E0
4.163370750E0,-1.930160522E0,4.110506058E1,1.744750977E0
4.173411750E0,-2.097671509E0,4.104279709E1,1.554946899E0
4.183452750E0,-2.142990112E0,4.097922134E1,1.609542847E0
4.193493750E0,-2.133010864E0,4.105446243E1,1.748977661E0
4.203535750E0,-2.167434692E0,4.100675583E1,1.720611572E0
4.213576750E0,-2.184066772E0,4.113575363E1,1.856979370E0
4.223617750E0,-2.015670776E0,4.123456955E1,1.746231079E0
4.233658750E0,-2.005920410E0,4.128188705E1,1.707580566E0
4.243699750E0,-2.051727295E0,4.115962601E1,1.587799072E0
4.253740750E0,-2.092437744E0,4.110025406E1,1.575012207E0
4.263782000E0,-2.124832153E0,4.126000595E1,1.786041260E0
4.273823000E0,-2.085067749E0,4.109614182E1,1.820205688E0
4.283864000E0,-2.172607422E0,4.106167221E1,1.713775635E0
4.293905000E0,-1.985305786E0,4.115354538E1,1.835998535E0
4.303946000E0,-2.230758667E0,4.112703323E1,1.866317749E0
4.313987000E0,-2.131988525E0,4.124208450E1,1.846893311E0
4.324028000E0,-2.075241089E0,4.117040634E1,1.824447632E0
4.334069000E0,-2.143569946E0,4.103543472E1,1.786560059E0
4.344110000E0,-2.108123779E0,4.109392166E1,1.652221680E0
4.354151000E0,-2.103469849E0,4.095827866E1,1.618179321E0
4.364192000E0,-2.301147461E0,4.098416519E1,1.699218750E0
4.374233000E0,-2.254684448E0,4.087761307E1,1.527496338E0
4.384274000E0,-2.245986938E0,4.083314896E1,1.578948975E0
4.394315000E0,-2.178695679E0,4.094492722E1,1.692031860E0
4.404356000E0,-2.282562256E0,4.110013962E1,1.486450195E0
4.414397000E0,-2.128051758E0,4.108244705E1,1.586593628E0
4.424438000E0,-2.119384766E0,4.108601761E1,1.649978638E0
4.434479000E0,-2.114730835E0,4.098478317E1,1.831176758E0
4.444520000E0,-1.982864380E0,4.115533066E1,1.639923096E0
4.454561000E0,-2.105529785E0,4.112440109E1,1.772781372E0
4.464602000E0,-2.155059814E0,4.105017471E1,1.683425903E0
4.474644000E0,-2.112426758E0,4.100823593E1,1.890243530E0
4.484685000E0,-2.095993042E0,4.108710098E1,1.775695801E0
4.494726000E0,-2.039627075E0,4.104340744E1,1.733673096E0
4.504767000E0,-2.043975830E0,4.112514114E1,1.802108765E0
4.514808000E0,-1.950866699E0,4.117356491E1,1.629028320E0
4.524849000E0,-1.977630615E0,4.112728500E1,1.601943970E0
4.534890000E0,-1.985427856E0,4.124039841E1,1.838836670E0
4.544931000E0,-1.990875244E0,4.120643234E1,1.901641846E0
4.554972000E0,-2.057098389E0,4.127260208E1,1.791015625E0
4.565013000E0,-2.072082520E0,4.121911240E1,1.639801025E0
4.575054000E0,-2.081649780E0,4.126423264E1,1.542785645E0
4.585095000E0,-1.931777954E0,4.123453903E1,1.698120117E0
4.595136000E0,-1.991165161E0,4.125191116E1,1.569885254E0
4.605177000E0,-2.010238647E0,4.125332260E1,1.476882935E0
4.615218000E0,-1.969909668E0,4.134325027E1,1.841033936E0
4.625259000E0,-1.979690552E0,4.135353470E1,1.787933350E0
4.635300000E0,-1.858169556E0,4.136883926E1,1.839309692E0
4.645341000E0,-1.810882568E0,4.123090744E1,1.616256714E0
4.655382000E0,-1.967132568E0,4.127554703E1,1.698730469E0
4.665423000E0,-1.889236450E0,4.126683426E1,1.719512939E0
4.675464000E0,-2.004501343E0,4.125477982E1,1.558975220E0
4.685505000E0,-2.020217896E0,4.121035385E1,1.462310791E0
4.695546000E0,-1.977401733E0,4.118982315E1,1.579681396E0
4.705587000E0,-1.996566772E0,4.126288223E1,1.632583618E0
4.715628000E0,-2.009735107E0,4.121641159E1,1.657348633E0
4.725669000E0,-1.906661987E0,4.125309372E1,1.707687378E0
4.735711000E0,-1.975219727E0,4.136812210E1,1.617736816E0
4.745752000E0,-2.042205811E0,4.128136063E1,1.708755493E0
4.755793000E0,-2.035629272E0,4.126324081E1,1.550216675E0
4.765834000E0,-1.975646973E0,4.141827774E1,1.435638428E0
4.775875000E0,-1.955154419E0,4.140826035E1,1.603836060E0
4.785916000E0,-1.935241699E0,4.136486435E1,1.458190918E0
4.795957000E0,-2.029281616E0,4.125134659E1,1.428131104E0
4.805998000E0,-2.032806396E0,4.118999100E1,1.558395386E0
4.816039000E0,-1.796615601E0,4.126989365E1,1.517608643E0
4.826080000E0,-1.957015991E0,4.118035507E1,1.563232422E0
4.836121000E0,-2.102005005E0,4.121001053E1,1.675659180E0
4.846162000E0,-2.114776611E0,4.124097061E1,1.805252075E0
4.856203000E0,-2.046981812E0,4.122247696E1,1.692993164E0
4.866244000E0,-2.244934082E0,4.098797226E1,1.811340332E0
4.876285000E0,-2.199935913E0,4.097909927E1,1.694320679E0
4.886326000E0,-2.185470581E0,4.113367081E1,1.789169312E0
4.896367000E0,-2.005874634E0,4.104686356E1,1.640502930E0
4.906408000E0,-2.127868652E0,4.107431412E1,1.457244873E0
4.916449000E0,-1.973587036E0,4.117045975E1,1.540725708E0
4.926490000E0,-2.094573975E0,4.098059464E1,1.549652100E0
4.936531000E0,-2.032821655E0,4.103495407E1,1.469436646E0
4.946572000E0,-2.156738281E0,4.104376602E1,1.261337280E0
4.956613000E0,-2.077102661E0,4.100020981E1,1.248703003E0
4.966654000E0,-2.030899048E0,4.104661179E1,1.323364258E0
4.976695000E0,-2.039657593E0,4.104816818E1,1.386047363E0
4.986736000E0,-2.191787720E0,4.104209518E1,1.332977295E0
4.996777000E0,-2.050933838E0,4.105146408E1,1.281723022E0
5.006819000E0,-2.127990723E0,4.120833206E1,1.528320312E0
5.016860000E0,-2.103088379E0,4.103670883E1,1.453048706E0
5.026901000E0,-2.194244385E0,4.110544968E1,1.589874268E0
5.036942000E0,-2.330535889E0,4.107074356E1,1.721023560E0
5.046983000E0,-2.220596313E0,4.103893661E1,1.692123413E0
5.057024000E0,-2.178085327E0,4.116053391E1,1.484451294E0
5.067065000E0,-2.164108276E0,4.120122147E1,1.543502808E0
5.077106000E0,-2.018539429E0,4.119401932E1,1.589401245E0
5.087147000E0,-2.071838379E0,4.112603378E1,1.655731201E0
5.097188000E0,-2.172531128E0,4.092728043E1,1.645965576E0
5.107229000E0,-2.212432861E0,4.101602554E1,1.455902100E0
5.117270000E0,-2.144104004E0,4.105425644E1,1.526535034E0
5.127311000E0,-2.291580200E0,4.104854202E1,1.352188110E0
5.137352000E0,-2.357543945E0,4.097497177E1,1.331481934E0
5.147393000E0,-2.329330444E0,4.090591049E1,1.551696777E0
5.157434000E0,-2.095657349E0,4.107456589E1,1.726303101E0
5.167475000E0,-2.076034546E0,4.105443192E1,1.630706787E0
5.177516000E0,-2.068008423E0,4.107710648E1,1.625091553E0
5.187557000E0,-2.238677979E0,4.104421616E1,1.520233154E0
5.197598000E0,-2.144836426E0,4.109247971E1,1.617279053E0
5.207639000E0,-2.149658203E0,4.110916519E1,1.578582764E0
5.217680000E0,-2.098800659E0,4.113387680E1,1.770233154E0
5.227721000E0,-2.023498535E0,4.121711349E1,1.701248169E0
5.237762000E0,-2.146453857E0,4.117004013E1,1.779937744E0
5.247803000E0,-2.142745972E0,4.117943192E1,1.744750977E0
5.257844417E0,-1.999404907E0,4.118883133E1,1.796081543E0
5.267885417E0,-1.993530273E0,4.124909592E1,1.835784912E0
5.277927417E0,-2.071426392E0,4.117722702E1,1.850845337E0
5.287968417E0,-2.080657959E0,4.118692398E1,1.672256470E0
5.298009417E0,-2.013839722E0,4.111082077E1,1.720581055E0
5.308050417E0,-2.049957275E0,4.101789474E1,1.610290527E0
5.318091417E0,-2.101882935E0,4.107262039E1,1.731002808E0
5.328132417E0,-2.253051758E0,4.114538956E1,1.617950439E0
5.338173417E0,-1.910018921E0,4.109309006E1,1.659103394E0
5.348214417E0,-1.849792480E0,4.117750931E1,1.709915161E0
5.358255417E0,-1.783233643E0,4.128155136E1,1.847259521E0
5.368296417E0,-1.821075439E0,4.124737930E1,1.944519043E0
5.378337417E0,-1.833709717E0,4.112304306E1,1.772262573E0
5.388378417E0,-2.034393311E0,4.093997574E1,1.754791260E0
5.398419417E0,-1.986770630E0,4.103409195E1,1.767349243E0
5.408460417E0,-2.115966797E0,4.113086319E1,1.649337769E0
5.418501417E0,-2.106979370E0,4.108565903E1,1.663604736E0
5.428542417E0,-2.127685547E0,4.105765152E1,1.632247925E0
5.438583417E0,-1.979904175E0,4.113397598E1,1.719100952E0
5.448624417E0,-1.979995728E0,4.106419754E1,1.526885986E0
5.458665417E0,-2.053649902E0,4.112430191E1,1.602066040E0
5.468706417E0,-1.938903809E0,4.110820389E1,1.556823730E0
5.478747417E0,-1.957946777E0,4.119886398E1,1.581405640E0
5.488788417E0,-1.914123535E0,4.112480545E1,1.258865356E0
5.498829417E0,-1.785842896E0,4.123827744E1,1.349472046E0
5.508870417E0,-1.909500122E0,4.121933365E1,1.252105713E0
5.518911417E0,-1.964065552E0,4.112911606E1,1.470123291E0
5.528952417E0,-1.878219604E0,4.112131882E1,1.422851562E0
5.538993417E0,-2.037322998E0,4.111503983E1,1.425216675E0
5.549035417E0,-1.914062500E0,4.121366501E1,1.332092285E0
5.559076417E0,-2.002655029E0,4.106772232E1,1.340286255E0
5.569117417E0,-1.907485962E0,4.131701279E1,1.610198975E0
5.579158417E0,-2.053207397E0,4.131126785E1,1.567459106E0
5.589199417E0,-1.986328125E0,4.122922134E1,1.477722168E0
5.599240417E0,-2.067306519E0,4.125242996E1,1.261581421E0
5.609281417E0,-1.995727539E0,4.127023697E1,1.552062988E0
5.619322417E0,-1.925643921E0,4.133427048E1,1.567565918E0
5.629363417E0,-1.917800903E0,4.115730667E1,1.417633057E0
5.639404417E0,-2.100296021E0,4.118137741E1,1.384963989E0
5.649445417E0,-1.977706909E0,4.117198563E1,1.386077881E0
5.659486417E0,-2.014846802E0,4.119408035E1,1.293365479E0
