"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.175103818E2,1.301008406E-1,6.158130381E-1,-4.512851804E-1
1.176099478E2,9.106896584E-1,1.398493186E0,8.866390371E-1
1.177095128E2,1.222525031E0,-1.811715916E-2,3.056488726E0
1.178090786E2,-8.329402551E-2,-1.861696453E0,-2.535467897E0
1.179086436E2,-4.241060065E-1,-3.143259652E0,-2.381722963E-1
1.180082096E2,-3.161159002E-1,8.339228797E-1,-7.477822834E-1
1.181077746E2,-2.630608235E-1,-7.961861193E-2,-4.957626110E-1
1.182073406E2,-4.902777766E-1,1.001672334E0,9.208662987E-2
1.183069056E2,-8.669263190E-1,7.316379748E-1,4.324156308E-1
1.184064716E2,-7.752515524E-1,1.019315430E0,1.960298343E0
1.185060366E2,1.890309803E-1,-5.115805719E-1,1.715178385E0
1.186056026E2,2.452848494E-1,-3.305669282E0,-4.264442788E0
1.187051676E2,2.743459863E-1,2.636028604E-1,5.810986304E-1
1.188047336E2,-5.483130730E-1,4.666635038E-1,5.689299899E-1
1.189042986E2,5.659851860E-1,2.076224948E-1,-8.840335178E-1
1.190038642E2,1.130552568E-1,1.349960711E0,-4.385043365E-1
1.191034292E2,6.003992660E-1,-4.749766365E-3,1.007568228E0
1.192029953E2,1.235008252E0,1.147400589E0,2.780296079E0
1.193025603E2,7.487081900E-2,-1.559781613E0,-9.303434658E-1
1.194021262E2,-9.935358603E-1,-2.068709376E0,-4.107228116E0
1.195016912E2,-7.804788901E-1,-1.087725368E0,2.752421232E0
1.196012572E2,2.518998045E-1,1.224414705E0,-1.286478075E0
1.197008222E2,2.925610498E-2,7.918365218E-1,3.930808264E-1
1.198003883E2,-5.691706029E-1,6.093743035E-1,3.470936447E-1
1.198999533E2,-1.560621127E0,6.847483485E-1,6.000184661E-1
1.199995182E2,-3.896027564E-1,6.799558244E-1,3.195392842E0
1.200990838E2,-4.071878920E-1,-2.511491389E0,-2.060028453E0
1.201986488E2,2.229361188E0,-1.721200433E0,-1.404426940E0
1.202982148E2,-2.735315788E-1,1.569159377E0,1.036406695E0
1.203977798E2,-8.380942833E-1,-1.109757238E0,-1.073126040E0
1.204973448E2,2.611044183E-1,1.455148174E0,-5.291683388E-1
1.205969108E2,3.064474560E-2,-8.305238932E-3,5.631687284E-1
1.206964758E2,7.381128891E-1,1.783634370E0,1.106141759E0
1.207960418E2,2.695317178E-1,-9.184584884E-1,2.073123878E0
1.208956068E2,-1.150367174E0,-1.202378450E0,-3.206630605E0
1.209951718E2,-1.266400491E0,-2.388407207E0,1.766958404E0
1.210947378E2,-7.179092972E-1,7.436875514E-1,-1.689489228E0
1.211943033E2,-5.557620603E-1,3.325507058E-1,2.825111479E-1
1.212938693E2,-5.676345393E-1,9.591103781E-1,1.262092263E-1
1.213934343E2,-1.392999727E0,9.916868245E-1,7.173463565E-1
1.214929993E2,-6.068135154E-1,3.325399981E-1,2.733963912E0
1.215925653E2,-5.895966082E-1,-2.692252799E0,-2.100725659E0
1.216921303E2,8.178659870E-1,-1.513404568E0,1.300075775E-1
1.217916953E2,-1.260367334E-1,1.452131741E0,-7.810026544E-1
1.218912613E2,-5.496908963E-1,-1.410892060E0,-2.271426934E-1
1.219908263E2,1.928296240E-1,1.506153290E0,-6.917460769E-1
1.220903913E2,6.140542687E-1,-1.651380146E-1,9.466846794E-1
1.221899573E2,8.561382061E-1,1.760327807E0,7.820452130E-1
1.222895223E2,1.913872620E-1,-1.343720124E0,2.108049881E0
1.223890867E2,-1.152325699E0,-1.177647943E0,-4.099944824E0
1.224886527E2,-1.212321201E0,-2.516833990E0,4.028276671E0
1.225882177E2,-1.374352225E-1,9.185090668E-1,-1.674741381E0
1.226877827E2,-2.747579592E-1,-6.380934879E-2,-3.239889568E-1
1.227873488E2,-9.433481120E-2,1.167652275E0,4.336990947E-1
1.228869137E2,-1.188824165E0,4.183568779E-1,-2.312106013E-1
1.229864787E2,5.365288138E-2,1.549150644E0,2.501409620E0
1.230860447E2,-1.219062091E0,-1.783908312E0,1.719631040E-1
1.231856097E2,1.727673520E-1,-3.460884207E0,-3.169724150E0
1.232851748E2,4.940599018E-1,1.463627075E0,1.390197741E0
1.233847408E2,-8.308435167E-1,-2.970596782E-1,4.411081016E-2
1.234843060E2,1.798587455E-1,3.454183444E-1,-1.311408264E0
1.235838710E2,4.105265059E-1,5.606971103E-1,5.646480739E-1
1.236834360E2,4.756637574E-1,6.197371776E-1,-3.786767954E-1
1.237830020E2,4.504129951E-1,8.473612431E-1,2.428735161E0
1.238825670E2,1.831011727E-1,-1.430447488E0,1.532122529E-1
1.239821320E2,-1.009383057E0,-1.898152235E0,-3.117461151E0
1.240816980E2,1.192634650E-2,-5.790360251E-1,1.992840437E0
1.241812630E2,2.455544060E-1,3.708888888E-1,-1.177360845E0
1.242808280E2,-7.740087267E-1,4.323279957E-1,3.780447114E-1
1.243803930E2,-6.235029307E-1,5.532982629E-1,1.676250547E-1
1.244799590E2,-1.145336961E0,5.028346722E-1,3.610304832E-2
1.245795243E2,-4.353054710E-1,1.684996374E0,2.471757220E0
1.246790893E2,-1.221779731E0,-2.628829805E0,-9.140338272E-1
1.247786542E2,1.066622913E0,-2.527632043E0,-1.168776548E0
1.248782202E2,-1.557603233E-2,1.744491501E0,2.769118541E-1
1.249777852E2,-9.947121739E-1,-1.504991740E0,-1.202117372E-1
1.250773502E2,-1.246275544E-1,8.355410966E-1,-1.032254003E0
1.251769153E2,4.801496682E-1,-5.937131211E-1,9.363327688E-1
1.252764813E2,8.757925252E-1,1.747081817E0,-3.485028237E-1
1.253760462E2,-1.399982033E-1,-5.894854380E-1,3.006157647E0
1.254756112E2,-3.215413854E-1,-2.062596551E0,-1.520349160E0
1.255751762E2,-4.430414104E-1,-2.564946342E0,-1.097879643E0
1.256747412E2,-9.420990005E-2,1.266842394E-1,4.186278963E-1
1.257743067E2,-8.856192827E-3,-6.868461102E-2,-9.205493796E-1
1.258738717E2,-1.573001875E-1,4.882850455E-1,2.200090903E-1
1.259734367E2,-7.819713188E-1,8.354576276E-1,-2.845003706E-1
1.260730017E2,-1.583699210E0,5.016274414E-1,6.926260829E-1
1.261725667E2,-5.068646463E-1,1.291981621E0,2.179821530E0
1.262721327E2,-8.337122338E-1,-1.967995033E0,-3.384654933E-1
1.263716977E2,5.628063837E-1,-2.683199262E0,-2.594370409E0
1.264712627E2,2.130349700E-1,9.525598886E-1,1.868761936E0
1.265708277E2,-1.091353054E0,-1.088524098E0,-4.413683027E-1
1.266703927E2,5.789503634E-2,-1.100101000E-1,-1.036137139E0
1.267699587E2,3.389838490E-1,1.911117120E-1,1.483783597E-1
1.268695241E2,1.351322235E0,1.314383181E-1,-3.714654243E-1
1.269690891E2,8.135197516E-1,1.764813937E0,1.114230797E0
1.270686541E2,1.010803784E-1,-1.517199849E0,2.945336664E0
1.271682191E2,-5.256472186E-1,-1.723664157E0,-3.298537141E0
1.272677841E2,-1.921193334E-1,-2.748676676E0,1.924601676E0
1.273673501E2,-4.696308196E-2,5.828551340E-1,-1.221497383E0
1.274669151E2,-3.395519791E-1,-4.699538051E-1,-2.135929406E-1
1.275664801E2,7.514344543E-2,8.174398711E-1,-4.764954507E-2
1.276660451E2,-8.532987982E-1,3.662635951E-1,4.268946898E-1
1.277656101E2,-7.861211608E-1,9.113804338E-1,7.115488422E-1
1.278651751E2,1.131612376E-1,5.469855358E-1,2.068590531E0
1.279647401E2,-1.004186564E0,-1.535587881E0,-1.166938768E0
1.280643062E2,1.353676324E0,-2.713561222E0,-1.278396639E0
1.281638712E2,8.005719696E-1,1.696035186E0,6.086945647E-1
1.282634362E2,-5.518102196E-1,-1.199702545E0,-5.247162688E-1
1.283630012E2,3.696086410E-1,8.786743254E-1,-3.413288748E-1
1.284625662E2,4.403934257E-1,5.641484293E-1,-4.776169467E-1
1.285621312E2,6.231965366E-1,7.429558454E-1,4.410426128E-1
1.286616962E2,5.848398983E-1,5.500593439E-1,2.946794375E0
1.287612622E2,3.106176902E-1,-1.437464586E0,-8.711620420E-1
1.288608272E2,-6.935909466E-1,-2.562092609E0,-3.437363489E0
1.289603922E2,4.887067759E-1,-5.358957066E-1,2.346772401E0
1.290599572E2,5.869435072E-2,3.054158610E-1,-1.860554785E0
1.291595225E2,-3.575605262E-1,2.801276766E-2,2.657787555E-1
1.292590875E2,-6.888924895E-1,8.438225082E-1,-2.120369965E-1
1.293586525E2,-1.275716129E0,2.153813846E-1,2.429681826E-1
1.294582175E2,-1.747720333E-1,1.785427565E0,2.681576368E0
1.295577835E2,-7.680760686E-1,-1.916744042E0,5.250197393E-1
1.296573485E2,8.791904153E-1,-3.249608225E0,-3.678888579E0
1.297569135E2,8.429445487E-1,1.087856565E0,1.652761697E0
1.298564785E2,-5.311376810E-1,-4.342765072E-1,-3.265120304E-1
1.299560435E2,7.698682402E-1,3.779588304E-1,-1.062111640E0
1.300556085E2,1.121867991E-1,8.198044851E-1,2.812844020E-1
1.301551735E2,7.886357559E-1,4.305020564E-1,2.577066743E-1
1.302547381E2,1.019647406E0,7.722392131E-1,2.875265971E0
1.303543041E2,2.753883621E-1,-1.689635847E0,-6.282751358E-1
1.304538691E2,-4.393940634E-1,-2.337355460E0,-3.500538561E0
1.305534341E2,5.780465300E-1,-7.251178908E-1,2.310374653E0
1.306529991E2,1.180114299E-1,1.060454685E-1,-1.573390422E0
1.307525641E2,-4.914184222E-1,-4.027714169E-1,2.922789216E-1
1.308521291E2,-4.759291479E-1,9.869783541E-1,-3.005363595E-1
1.309516941E2,-1.359489772E0,-1.145330675E-2,2.289512372E-1
1.310512591E2,-3.467895895E-1,1.652682760E0,1.862414784E0
1.311508241E2,-3.158731677E-1,-5.478140131E-1,1.875013779E0
1.312503901E2,-3.471108940E-1,-2.590725254E0,-2.317640988E0
1.313499551E2,1.601109587E0,-1.157788314E0,-3.550131136E-1
1.314495201E2,-8.997413318E-1,1.297062120E0,5.591493523E-1
1.315490851E2,-1.011122458E-2,-1.234506999E0,-8.043751448E-1
1.316486501E2,5.844180948E-1,1.754280032E0,-2.365906245E-1
1.317482151E2,5.288629679E-1,-3.305636392E-1,4.607313573E-1
1.318477801E2,8.907768193E-1,1.755790806E0,6.363589114E-1
1.319473451E2,7.433419809E-1,-9.766875469E-1,3.059801758E0
1.320469101E2,-3.205612459E-1,-1.676713354E0,-3.136540031E0
1.321464751E2,-3.721892365E-1,-3.117789180E0,2.353977925E-1
1.322460411E2,3.854084024E-1,6.189897573E-1,3.539436579E-2
1.323456061E2,1.886362933E-1,-1.289806603E-1,-1.091112660E0
1.324451711E2,-2.798809241E-1,7.744357196E-1,4.196137369E-1
1.325447360E2,-9.236042574E-1,3.726214919E-1,-4.027684933E-1
1.326443010E2,-9.158993813E-1,9.475321602E-1,4.224034435E-1
1.327438660E2,-4.898753420E-2,1.460422508E0,2.937724759E0
1.328434310E2,-1.023943721E0,-1.756264723E0,-2.676562965E-1
1.329429960E2,1.128697685E0,-3.243410761E0,-3.717122937E0
1.330425610E2,1.011917460E0,1.557917228E0,1.663825799E0
1.331421260E2,-9.041222119E-1,-5.760483903E-1,6.664071679E-3
1.332416910E2,6.183134537E-1,2.169697807E-1,-1.012126717E0
1.333412560E2,5.877989548E-1,1.057166504E0,1.072969919E-1
1.334408210E2,7.260406546E-1,4.328922520E-1,6.634654337E-1
1.335403860E2,1.046016521E0,5.414438737E-1,1.878730854E0
1.336399510E2,4.330425985E-1,-1.157844301E0,-9.891676247E-2
1.337395171E2,-8.175497257E-1,-1.613160698E0,-4.053518516E0
1.338390821E2,-1.705925167E-4,-1.733173922E0,3.573391360E0
1.339386471E2,2.347969911E-1,8.063281149E-1,-2.253312845E0
1.340382121E2,-1.321467814E-1,-3.049657716E-1,5.359037465E-1
1.341377771E2,-4.885087746E-1,1.067519291E0,2.574821413E-1
1.342373421E2,-1.391755439E0,-1.275051154E-1,-6.725929374E-1
1.343369071E2,-2.124805078E-2,1.734149530E0,1.876145216E0
1.344364721E2,-1.310160761E-1,-3.754217235E-1,1.689154767E0
1.345360371E2,-5.673399858E-2,-2.396233267E0,-2.077045020E0
1.346356021E2,1.582578591E0,-1.308204867E0,-1.925400406E-1
1.347351671E2,-7.539809167E-1,1.248803734E0,3.277259123E-1
1.348347321E2,-2.115013184E-1,-1.052679496E0,-1.292627592E0
1.349342971E2,6.480482264E-1,1.805637004E0,7.771592796E-2
1.350338621E2,6.537413679E-1,-4.479111177E-1,5.965651006E-1
1.351334271E2,6.822206703E-1,1.993143615E0,3.607223350E-1
1.352329921E2,8.808318749E-1,-1.263385667E0,3.103718441E0
1.353325581E2,-1.267078476E-1,-1.008740302E0,-3.219955240E0
1.354321231E2,-6.517777998E-1,-3.114538421E0,6.366331458E-1
1.355316881E2,-4.162222056E-1,7.884821934E-1,-6.925833982E-1
1.356312531E2,5.162594408E-2,-8.772979639E-2,-3.556288254E-1
1.357308181E2,-2.355695544E-1,1.397818855E0,2.736567092E-1
1.358303831E2,-9.048046551E-1,1.638190655E-1,4.372781754E-2
1.359299480E2,-3.732839084E-1,9.364236930E-1,2.063822127E0
1.360295130E2,2.555367726E-1,-7.431846178E-1,1.841372994E0
1.361290780E2,4.617152975E-1,-3.354644684E0,-3.676023443E0
1.362286430E2,1.571921894E0,1.627265498E-2,1.349467206E-1
1.363282080E2,-5.461506265E-1,8.036400037E-1,3.142890108E-1
1.364277730E2,1.748916820E-2,-3.895974939E-1,-9.528704488E-1
1.365273380E2,5.354533647E-1,1.571522237E0,-1.792107278E-1
1.366269030E2,7.853574414E-1,-6.033843062E-1,7.394260275E-1
1.367264680E2,1.020471863E0,1.922045712E0,1.719957899E0
1.368260330E2,2.724111792E-1,-1.695999226E0,8.797334754E-1
1.369255980E2,-7.724817263E-1,-1.651381462E0,-3.646533596E0
1.370251630E2,-4.627284738E-1,-2.033655757E0,2.057764996E0
1.371247281E2,1.283480646E-1,9.539296719E-1,-1.243236746E0
1.372242931E2,-3.286573007E-1,5.518426716E-2,-1.159970641E-2
1.373238581E2,-3.709481650E-1,9.902815924E-1,1.294129157E-1
1.374234231E2,-9.614847131E-1,-1.410940446E-1,-4.260673088E-1
1.375229881E2,1.326136816E-1,1.518298103E0,2.403614938E0
1.376225531E2,-4.622758263E-1,-1.258760811E0,9.984863323E-1
1.377221181E2,5.648579890E-1,-3.605238805E0,-3.893965543E0
1.378216841E2,1.599295342E0,8.701367328E-1,1.547132331E0
1.379212491E2,-4.693565851E-1,9.581430294E-2,-6.449139726E-1
1.380208141E2,6.444320159E-1,2.786084238E-1,-4.267040706E-1
1.381203791E2,5.428731159E-1,1.240835879E0,1.068508494E-1
1.382199447E2,7.852806236E-1,6.304839215E-1,4.255837440E-1
1.383195097E2,1.060584932E0,-1.263866162E-1,2.227796180E0
1.384190747E2,-1.127276666E-1,-1.355397306E0,-1.126590056E0
1.385186397E2,-1.032685235E0,-2.359138092E0,-2.952042836E0
1.386182047E2,2.726872408E-1,-2.330423147E-1,1.823052498E0
1.387177697E2,4.053004839E-2,3.201161997E-1,-1.340334440E0
1.388173347E2,-2.738850430E-1,2.927603302E-1,4.667808867E-1
1.389168997E2,-7.622987272E-1,7.032680154E-1,-2.894827831E-1
1.390164647E2,-1.334590866E0,9.685722694E-2,-8.121782541E-2
1.391160297E2,4.583814345E-1,1.894622709E0,3.723583526E0
1.392155947E2,-7.327091847E-1,-1.787751833E0,-6.081496042E-1
1.393151596E2,1.142237352E0,-3.646058217E0,-3.175732164E0
1.394147256E2,9.210038544E-1,1.583291513E0,1.094397041E0
1.395142906E2,-5.762657605E-1,-8.096817123E-1,-2.207967103E-1
1.396138556E2,7.164906165E-1,8.287111102E-1,-4.598554444E-1
1.397134206E2,1.700350577E-1,6.288820037E-1,-2.147916198E-2
1.398129856E2,6.048577680E-1,5.405871470E-1,2.721703470E-1
1.399125516E2,1.146591042E0,7.196895551E-1,1.663348081E0
1.400121166E2,5.560446270E-1,-1.048105512E0,3.461469805E-1
1.401116816E2,-6.395323415E-1,-1.404345810E0,-2.938977233E0
1.402112466E2,-7.337296700E-1,-2.630998829E0,1.612124133E0
1.403108126E2,1.130623466E-1,8.251534449E-1,-1.060765026E0
1.404103776E2,1.051626851E-1,-3.317534014E-1,-1.146709156E-1
1.405099429E2,-3.010464560E-1,1.069546959E0,-5.842654824E-2
1.406095079E2,-7.166609167E-1,4.083226904E-1,-1.698101592E-1
1.407090739E2,-5.565506304E-1,9.984714219E-1,1.502972989E0
1.408086389E2,-2.670716480E-1,1.436214670E-1,2.227864593E0
1.409082039E2,-5.870391823E-1,-2.629637305E0,-2.251992543E0
1.410077699E2,2.235627941E0,-1.763185488E0,-1.001136875E-1
1.411073349E2,1.586525023E-1,2.008643415E0,-2.159271491E-1
1.412068999E2,-2.986189114E-1,-1.228893234E0,-7.328794849E-1
1.413064659E2,7.300389806E-1,1.825983268E0,-1.769583803E-1
1.414060309E2,4.975641382E-1,-5.891601866E-1,1.101242961E0
1.415055969E2,6.260569945E-1,1.188566742E0,7.160476899E-1
1.416051614E2,4.436453547E-1,-1.626819648E0,1.943958884E0
1.417047264E2,-2.008255452E-1,-8.092851980E-1,-3.353783389E0
1.418042924E2,-5.477149028E-1,-2.283310669E0,1.436334611E0
1.419038574E2,-2.491877197E-1,6.730042890E-1,-9.214106745E-1
1.420034234E2,-1.078200985E-1,-1.312627920E-1,-1.778781474E-1
1.421029884E2,-5.123900458E-1,1.167667477E0,1.354273617E-2
1.422025544E2,-6.297622289E-1,3.481044091E-1,2.288962734E-1
1.423021194E2,-3.934661579E-1,8.696666897E-1,1.303475347E0
1.424016854E2,6.137873434E-2,-4.248296725E-1,2.128580040E0
1.425012514E2,-2.617916123E-1,-2.892456785E0,-2.864124101E0
1.426008164E2,1.854354982E0,-4.582267025E-1,4.716545409E-1
1.427003824E2,-6.009737550E-1,8.431396265E-1,2.768346709E-1
1.427999477E2,2.705663826E-1,-1.071602987E0,-9.311211455E-1
1.428995137E2,1.211416637E-1,1.492105646E0,-2.575335968E-1
1.429990797E2,7.515350264E-1,-2.122684000E-1,1.555476308E-2
1.430986447E2,6.580664802E-1,1.563937521E0,9.642701805E-2
1.431982107E2,8.743686551E-1,-7.733661908E-1,2.485872983E0
1.432977767E2,4.930667523E-1,-6.951577811E-1,-1.412141756E0
1.433973417E2,-3.961201360E-1,-2.375287225E0,-1.734078925E0
1.434969077E2,4.998750309E-1,-2.529208745E-1,1.525961902E0
1.435964737E2,5.686998289E-1,4.345972270E-2,-1.468890738E0
1.436960387E2,-4.212139736E-1,3.918827685E-1,3.544868642E-1
1.437956047E2,-7.780204283E-1,6.793175277E-1,-8.758602798E-2
1.438951705E2,-3.116603950E-1,4.140707957E-1,3.399161875E-2
1.439947365E2,1.920828614E-1,1.720509000E0,2.719760440E0
1.440943015E2,-8.197711560E-1,-2.077678420E0,2.920216441E-1
1.441938675E2,6.996952204E-1,-2.913796783E0,-3.459385858E0
1.442934335E2,8.857340343E-1,1.493193082E0,1.405273617E0
1.443929995E2,-4.668099765E-1,-1.039197791E0,-4.864029729E-1
1.444925655E2,6.421415884E-1,1.008488433E0,-9.162335497E-1
1.445921315E2,2.551948201E-1,4.357737599E-1,6.514499903E-2
1.446916965E2,8.740640152E-1,7.097645643E-1,3.307015604E-1
1.447912625E2,8.979759112E-1,3.672426382E-1,1.964568565E0
1.448908285E2,6.431546185E-1,-7.800741897E-1,-2.721966594E-1
1.449903944E2,-6.052716412E-1,-1.278395323E0,-3.475199652E0
1.450899604E2,-4.414210738E-1,-1.781822903E0,3.092119904E0
1.451895264E2,-1.165408552E-2,5.271326306E-1,-1.339483670E0
1.452890924E2,-1.044268131E-1,-2.384463114E-1,-2.111698544E-1
1.453886584E2,-1.394998743E-1,9.730733098E-1,1.823559451E-1
1.454882234E2,-7.385928724E-1,9.614989657E-2,-4.766112256E-1
1.455877894E2,3.245087743E-2,1.475018767E0,2.035422201E0
1.456873554E2,3.596191116E-2,-2.912330740E-1,1.765245169E0
1.457869214E2,-3.590083699E-1,-2.993888435E0,-2.929114149E0
1.458864874E2,1.325570659E0,-1.345360999E-1,5.319311482E-1
1.459860534E2,-5.634413913E-1,4.155574503E-1,3.040259778E-2
1.460856194E2,3.377225315E-1,-3.795051266E-1,-1.115427137E0
1.461851852E2,7.543096764E-1,1.781970399E0,1.993181330E-1
1.462847512E2,5.165212133E-1,-6.010326657E-1,4.523066890E-1
1.463843162E2,8.792571466E-1,1.695456019E0,8.768221468E-1
1.464838822E2,6.970015544E-1,-1.290598024E0,2.013983384E0
1.465834482E2,-4.680127488E-1,-1.240183330E0,-3.264152589E0
1.466830142E2,-6.739160161E-1,-2.719969186E0,2.333298077E0
1.467825802E2,-1.680631208E-1,5.711011342E-1,-1.233456693E0
1.468821462E2,9.697899520E-3,-7.264475477E-1,-4.152745181E-1
1.469817122E2,6.213715475E-2,1.076767686E0,2.725761437E-1
1.470812772E2,-8.154823695E-1,2.154884617E-1,-8.861806154E-2
1.471808432E2,-4.634544057E-1,9.373670682E-1,3.699626899E-1
1.472804095E2,-9.919055834E-2,1.785806319E0,1.553656070E0
1.473799755E2,-8.647163638E-1,-1.672774524E0,1.570708305E-1
1.474795415E2,7.592793712E-1,-3.058351064E0,-2.981504617E0
1.475791075E2,1.515067516E0,2.041001029E0,1.582898580E0
1.476786735E2,-7.428835592E-1,-7.164558987E-1,-8.695949882E-1
1.477782385E2,6.256788989E-1,6.133807426E-1,-6.509541464E-1
1.478778045E2,4.069439900E-1,9.493740331E-1,5.797923625E-2
1.479773705E2,9.929774512E-1,5.437091216E-1,4.438855290E-1
1.480769365E2,1.113099214E0,3.235454455E-1,1.888793328E0
1.481765025E2,2.608281008E-1,-9.399247865E-1,-4.106119484E-1
1.482760685E2,-7.771984559E-1,-1.645365116E0,-3.184261497E0
1.483756335E2,-1.611363995E-1,-1.580429301E0,3.300636292E0
1.484751997E2,9.708475672E-2,3.933462900E-1,-2.167862220E0
1.485747657E2,-2.260950185E-2,-4.120891012E-1,-1.060480267E-1
1.486743317E2,2.429366807E-1,1.032531015E0,5.617268050E-1
1.487738977E2,-8.890661433E-1,2.056540297E-1,-7.784456670E-1
1.488734627E2,-7.012467791E-1,1.215209580E0,1.067204565E0
1.489730287E2,-3.663504262E-1,1.120169814E0,1.310797230E0
1.490725947E2,-6.697158880E-1,-1.332300366E0,1.295158267E-2
1.491721607E2,5.878281178E-1,-1.965353846E0,-2.550484132E0
1.492717257E2,2.097602077E0,2.863040905E-1,1.436680182E0
1.493712917E2,-5.249988720E-1,4.050082693E-1,-3.956536013E-1
1.494708577E2,1.920213926E-1,-1.231248200E-1,-8.190732908E-1
1.495704231E2,2.877855922E-1,1.523169418E0,3.488057095E-1
1.496699881E2,6.652369939E-1,-8.162237965E-3,1.054233102E0
1.497695541E2,1.043778572E0,-4.724301741E-2,1.824490913E0
1.498691201E2,3.603314486E-1,-1.000298969E0,-1.295455306E0
1.499686861E2,-6.797668131E-1,-1.499202704E0,-2.555121558E0
1.500682511E2,-1.271044350E-1,-9.388557693E-1,2.324402708E0
1.501678171E2,-5.092665363E-2,1.094405081E-1,-1.980724422E0
1.502673831E2,-1.381551609E-1,-3.325807093E-1,6.036811620E-1
1.503669481E2,4.069601795E-2,6.790045555E-1,1.918161553E-1
1.504665141E2,-6.162193465E-1,1.024860491E-1,-6.632976186E-1
1.505660801E2,2.306461623E-2,1.363864513E0,8.223272663E-1
1.506656452E2,-2.146754795E-1,1.073877627E0,1.189620118E0
1.507652112E2,-1.543404877E0,-8.423965915E-1,7.172522163E-1
1.508647772E2,7.906166464E-3,-2.361844622E0,-3.001516712E0
1.509643432E2,2.128310922E0,5.745012170E-1,1.162484944E0
1.510639082E2,-8.856186249E-1,3.156693922E-1,1.198860472E-1
1.511634742E2,3.206870341E-1,-2.724119832E-1,-1.027245862E0
1.512630402E2,7.333077934E-1,1.288401371E0,3.561445498E-1
1.513626052E2,7.185592152E-1,-6.696998812E-2,1.612761480E-1
1.514621712E2,9.171786059E-1,1.307269605E0,1.339629850E0
1.515617362E2,9.994555083E-1,-8.227685849E-1,1.842138394E0
1.516613022E2,1.768327383E-1,-7.366548859E-1,-2.035405828E0
1.517608682E2,-7.321860782E-1,-1.992296939E0,-1.377658387E0
1.518604337E2,2.266585439E-2,-2.396774427E-1,1.915418624E0
1.519599997E2,2.760454430E-1,5.556864850E-2,-1.895410037E0
1.520595657E2,-3.655006796E-1,4.173646785E-1,3.127804291E-1
1.521591307E2,-3.974743512E-1,7.516794527E-1,-2.793706083E-1
1.522586967E2,-1.265762560E0,3.051509456E-1,1.624830133E-1
1.523582617E2,-1.877838423E-1,1.954220309E0,2.035705206E0
1.524578277E2,-4.969868718E-1,-1.148107445E0,1.364678738E0
1.525573937E2,-4.947453417E-2,-2.699342548E0,-2.591704663E0
1.526569587E2,1.980286319E0,8.786693553E-1,8.613732183E-1
1.527565247E2,-8.138178134E-1,7.766162194E-2,-3.284632462E-1
1.528560897E2,-5.355640233E-2,-2.620962522E-1,-5.667419618E-1
1.529556555E2,4.889194684E-1,1.306042567E0,-2.067242163E-1
1.530552205E2,1.034070002E0,-4.641122174E-1,-3.348875821E-2
1.531547865E2,9.852567876E-1,2.894060384E0,1.409731534E0
1.532543525E2,1.692971391E-1,-1.742333147E0,2.359211767E0
1.533539175E2,-2.705829741E-1,-1.956128109E0,-3.687420251E0
1.534534835E2,2.766751881E-1,-1.966149506E0,2.020487827E0
1.535530485E2,3.670474143E-1,9.208157934E-1,-1.059174584E0
1.536526145E2,-1.331948217E-2,-2.682657225E-1,-5.880942392E-1
1.537521795E2,-2.377533433E-1,1.163122290E0,5.186836964E-1
1.538517455E2,-9.849646461E-1,-1.295459033E-1,-7.292594737E-1
1.539513105E2,1.468015118E-1,1.752612260E0,1.145242090E0
1.540508761E2,9.808777347E-2,2.092060670E-2,2.647943768E0
1.541504411E2,-8.500291814E-1,-2.359808622E0,-2.908210353E0
1.542500071E2,1.002350172E0,-1.134055416E0,-2.017365414E-1
1.543495721E2,-6.189263150E-1,1.459862930E0,1.564539492E-1
1.544491381E2,1.693869670E-1,-8.988494852E-1,-5.865657771E-1
1.545487031E2,6.766344597E-1,1.984500846E0,-5.935274720E-1
1.546482691E2,8.515479226E-1,-5.275161714E-1,9.235525095E-1
1.547478341E2,1.026424548E0,2.110928173E0,1.830384906E0
1.548474001E2,-8.204535261E-2,-2.097387484E0,1.127053156E0
1.549469651E2,-5.484295788E-1,-1.724584947E0,-4.585416335E0
1.550465311E2,2.744332194E-1,-1.471949417E0,3.620794737E0
1.551460961E2,1.204587089E-1,9.380256839E-1,-1.837678138E0
1.552456618E2,-4.556448644E-1,-9.973690756E-2,1.222471529E-1
1.553452268E2,-5.059734575E-1,1.090422616E0,3.327667969E-1
1.554447928E2,-1.317503109E0,2.432854671E-1,-3.069261968E-1
1.555443578E2,-6.174783982E-2,2.265612317E0,2.565234903E0
1.556439238E2,-5.033614332E-1,-2.048534874E0,8.418984818E-1
1.557434888E2,1.049744413E0,-3.209994509E0,-3.604236592E0
1.558430548E2,9.684368332E-1,1.777409571E0,1.168785903E0
1.559426198E2,-9.343711741E-1,-5.374036304E-1,-4.998199940E-1
1.560421848E2,6.002694213E-1,9.158265835E-1,-8.408559233E-1
1.561417508E2,2.542622989E-1,1.000790720E0,4.610044223E-1
1.562413158E2,8.221909531E-1,1.118161514E0,5.591224551E-2
1.563408823E2,1.262422630E0,3.349504396E-2,2.682858077E0
1.564404473E2,1.302138381E-2,-1.675164865E0,-2.073161300E0
1.565400133E2,-5.597679146E-1,-2.559519542E0,-1.404219364E0
1.566395783E2,-1.574874446E-2,8.907797429E-1,6.593437314E-1
1.567391433E2,-1.100967850E-1,-3.055553171E-1,-1.150821503E0
